Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
1.2710469, 2020-2039, noresm1_m, Apr Anomaly, Nepal, NPL
1.3956699, 2020-2039, noresm1_m, May Anomaly, Nepal, NPL
0.5837024, 2020-2039, noresm1_m, Jun Anomaly, Nepal, NPL
0.5883303, 2020-2039, noresm1_m, Jul Anomaly, Nepal, NPL
0.70350885, 2020-2039, noresm1_m, Aug Anomaly, Nepal, NPL
0.8865894, 2020-2039, noresm1_m, Sep Anomaly, Nepal, NPL
0.94450545, 2020-2039, noresm1_m, Oct Anomaly, Nepal, NPL
1.0320116, 2020-2039, noresm1_m, Nov Anomaly, Nepal, NPL
1.0705626, 2020-2039, noresm1_m, Dec Anomaly, Nepal, NPL
0.5875578, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
0.05101452, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
0.4683393, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
0.5112821, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
0.4936108, 2020-2039, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
0.30414435, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
0.44607502, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
0.43103847, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
0.49082106, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
0.4152789, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
0.7012252, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
0.20396394, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
1.2120453, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
1.0532022, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
1.121426, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
1.1296669, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
1.1283095, 2020-2039, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
0.89647067, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
0.85770553, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
0.79789174, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
0.9401003, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
0.9948794, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
1.0173233, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
0.9728414, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
2.5534008, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
2.2595801, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
1.9252906, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
2.0164635, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
2.1922095, 2020-2039, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
1.7216053, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
1.4126097, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
1.4155153, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
1.528288, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
1.9672364, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
1.6087099, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
2.0951076, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
