Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
19.599234, 2040-2059, giss_e2_r, Mar Average, Nepal, NPL
23.149893, 2040-2059, giss_e2_r, Apr Average, Nepal, NPL
26.34154, 2040-2059, giss_e2_r, May Average, Nepal, NPL
28.779337, 2040-2059, giss_e2_r, Jun Average, Nepal, NPL
29.021078, 2040-2059, giss_e2_r, Jul Average, Nepal, NPL
27.447477, 2040-2059, giss_e2_r, Aug Average, Nepal, NPL
26.170761, 2040-2059, giss_e2_r, Sep Average, Nepal, NPL
23.476744, 2040-2059, giss_e2_r, Oct Average, Nepal, NPL
19.441183, 2040-2059, giss_e2_r, Nov Average, Nepal, NPL
16.246378, 2040-2059, giss_e2_r, Dec Average, Nepal, NPL
4.3121176, 2040-2059, ipsl_cm5a_mr, Jan Average, Nepal, NPL
5.656546, 2040-2059, ipsl_cm5a_mr, Feb Average, Nepal, NPL
8.367685, 2040-2059, ipsl_cm5a_mr, Mar Average, Nepal, NPL
12.634833, 2040-2059, ipsl_cm5a_mr, Apr Average, Nepal, NPL
17.638884, 2040-2059, ipsl_cm5a_mr, May Average, Nepal, NPL
20.321129, 2040-2059, ipsl_cm5a_mr, Jun Average, Nepal, NPL
21.669226, 2040-2059, ipsl_cm5a_mr, Jul Average, Nepal, NPL
21.733618, 2040-2059, ipsl_cm5a_mr, Aug Average, Nepal, NPL
19.858252, 2040-2059, ipsl_cm5a_mr, Sep Average, Nepal, NPL
14.755799, 2040-2059, ipsl_cm5a_mr, Oct Average, Nepal, NPL
9.894489, 2040-2059, ipsl_cm5a_mr, Nov Average, Nepal, NPL
5.9764075, 2040-2059, ipsl_cm5a_mr, Dec Average, Nepal, NPL
0.40366527, 2040-2059, miroc_esm, Jan Average, Nepal, NPL
1.2827114, 2040-2059, miroc_esm, Feb Average, Nepal, NPL
4.3278327, 2040-2059, miroc_esm, Mar Average, Nepal, NPL
9.539471, 2040-2059, miroc_esm, Apr Average, Nepal, NPL
13.732479, 2040-2059, miroc_esm, May Average, Nepal, NPL
16.833233, 2040-2059, miroc_esm, Jun Average, Nepal, NPL
17.439306, 2040-2059, miroc_esm, Jul Average, Nepal, NPL
16.753408, 2040-2059, miroc_esm, Aug Average, Nepal, NPL
15.460288, 2040-2059, miroc_esm, Sep Average, Nepal, NPL
12.070025, 2040-2059, miroc_esm, Oct Average, Nepal, NPL
7.8296456, 2040-2059, miroc_esm, Nov Average, Nepal, NPL
3.7304356, 2040-2059, miroc_esm, Dec Average, Nepal, NPL
0.8208818, 2040-2059, miroc_esm_chem, Jan Average, Nepal, NPL
1.3957723, 2040-2059, miroc_esm_chem, Feb Average, Nepal, NPL
4.802603, 2040-2059, miroc_esm_chem, Mar Average, Nepal, NPL
9.564441, 2040-2059, miroc_esm_chem, Apr Average, Nepal, NPL
14.004914, 2040-2059, miroc_esm_chem, May Average, Nepal, NPL
16.820333, 2040-2059, miroc_esm_chem, Jun Average, Nepal, NPL
17.243671, 2040-2059, miroc_esm_chem, Jul Average, Nepal, NPL
16.84978, 2040-2059, miroc_esm_chem, Aug Average, Nepal, NPL
15.5520735, 2040-2059, miroc_esm_chem, Sep Average, Nepal, NPL
12.383384, 2040-2059, miroc_esm_chem, Oct Average, Nepal, NPL
7.6817226, 2040-2059, miroc_esm_chem, Nov Average, Nepal, NPL
3.8154068, 2040-2059, miroc_esm_chem, Dec Average, Nepal, NPL
6.1249537, 2040-2059, miroc5, Jan Average, Nepal, NPL
8.404264, 2040-2059, miroc5, Feb Average, Nepal, NPL
12.059232, 2040-2059, miroc5, Mar Average, Nepal, NPL
16.831165, 2040-2059, miroc5, Apr Average, Nepal, NPL
20.81638, 2040-2059, miroc5, May Average, Nepal, NPL
22.35056, 2040-2059, miroc5, Jun Average, Nepal, NPL
21.120623, 2040-2059, miroc5, Jul Average, Nepal, NPL
20.54625, 2040-2059, miroc5, Aug Average, Nepal, NPL
19.536324, 2040-2059, miroc5, Sep Average, Nepal, NPL
16.328594, 2040-2059, miroc5, Oct Average, Nepal, NPL
11.50756, 2040-2059, miroc5, Nov Average, Nepal, NPL
7.8619504, 2040-2059, miroc5, Dec Average, Nepal, NPL
4.791995, 2040-2059, mri_cgcm3, Jan Average, Nepal, NPL
7.202071, 2040-2059, mri_cgcm3, Feb Average, Nepal, NPL
12.027691, 2040-2059, mri_cgcm3, Mar Average, Nepal, NPL
17.305317, 2040-2059, mri_cgcm3, Apr Average, Nepal, NPL
22.231638, 2040-2059, mri_cgcm3, May Average, Nepal, NPL
25.87782, 2040-2059, mri_cgcm3, Jun Average, Nepal, NPL
25.050415, 2040-2059, mri_cgcm3, Jul Average, Nepal, NPL
22.734938, 2040-2059, mri_cgcm3, Aug Average, Nepal, NPL
20.256918, 2040-2059, mri_cgcm3, Sep Average, Nepal, NPL
15.602443, 2040-2059, mri_cgcm3, Oct Average, Nepal, NPL
9.937157, 2040-2059, mri_cgcm3, Nov Average, Nepal, NPL
5.756541, 2040-2059, mri_cgcm3, Dec Average, Nepal, NPL
2.8296826, 2040-2059, noresm1_m, Jan Average, Nepal, NPL
3.931506, 2040-2059, noresm1_m, Feb Average, Nepal, NPL
7.0473537, 2040-2059, noresm1_m, Mar Average, Nepal, NPL
12.483071, 2040-2059, noresm1_m, Apr Average, Nepal, NPL
17.16046, 2040-2059, noresm1_m, May Average, Nepal, NPL
20.192371, 2040-2059, noresm1_m, Jun Average, Nepal, NPL
19.776146, 2040-2059, noresm1_m, Jul Average, Nepal, NPL
19.306334, 2040-2059, noresm1_m, Aug Average, Nepal, NPL
17.778439, 2040-2059, noresm1_m, Sep Average, Nepal, NPL
12.190448, 2040-2059, noresm1_m, Oct Average, Nepal, NPL
7.381787, 2040-2059, noresm1_m, Nov Average, Nepal, NPL
3.9638946, 2040-2059, noresm1_m, Dec Average, Nepal, NPL
1.0331502, 2040-2059, Ensemble (10th Percentile), Jan Average, Nepal, NPL
0.90999794, 2040-2059, Ensemble (10th Percentile), Feb Average, Nepal, NPL
0.5247419, 2040-2059, Ensemble (10th Percentile), Mar Average, Nepal, NPL
0.9044578, 2040-2059, Ensemble (10th Percentile), Apr Average, Nepal, NPL
0.6294815, 2040-2059, Ensemble (10th Percentile), May Average, Nepal, NPL
0.84935033, 2040-2059, Ensemble (10th Percentile), Jun Average, Nepal, NPL
0.6472904, 2040-2059, Ensemble (10th Percentile), Jul Average, Nepal, NPL
0.697946, 2040-2059, Ensemble (10th Percentile), Aug Average, Nepal, NPL
0.8145556, 2040-2059, Ensemble (10th Percentile), Sep Average, Nepal, NPL
0.898892, 2040-2059, Ensemble (10th Percentile), Oct Average, Nepal, NPL
0.87242866, 2040-2059, Ensemble (10th Percentile), Nov Average, Nepal, NPL
0.64698887, 2040-2059, Ensemble (10th Percentile), Dec Average, Nepal, NPL
1.6123995, 2040-2059, Ensemble (50th Percentile), Jan Average, Nepal, NPL
1.5609728, 2040-2059, Ensemble (50th Percentile), Feb Average, Nepal, NPL
1.4759467, 2040-2059, Ensemble (50th Percentile), Mar Average, Nepal, NPL
1.6154152, 2040-2059, Ensemble (50th Percentile), Apr Average, Nepal, NPL
1.5636076, 2040-2059, Ensemble (50th Percentile), May Average, Nepal, NPL
1.4796847, 2040-2059, Ensemble (50th Percentile), Jun Average, Nepal, NPL
1.2494651, 2040-2059, Ensemble (50th Percentile), Jul Average, Nepal, NPL
1.1258696, 2040-2059, Ensemble (50th Percentile), Aug Average, Nepal, NPL
1.349352, 2040-2059, Ensemble (50th Percentile), Sep Average, Nepal, NPL
1.5543315, 2040-2059, Ensemble (50th Percentile), Oct Average, Nepal, NPL
1.4456369, 2040-2059, Ensemble (50th Percentile), Nov Average, Nepal, NPL
1.494895, 2040-2059, Ensemble (50th Percentile), Dec Average, Nepal, NPL
3.4362006, 2040-2059, Ensemble (90th Percentile), Jan Average, Nepal, NPL
2.8870373, 2040-2059, Ensemble (90th Percentile), Feb Average, Nepal, NPL
2.6074793, 2040-2059, Ensemble (90th Percentile), Mar Average, Nepal, NPL
2.910559, 2040-2059, Ensemble (90th Percentile), Apr Average, Nepal, NPL
2.6835732, 2040-2059, Ensemble (90th Percentile), May Average, Nepal, NPL
2.3856277, 2040-2059, Ensemble (90th Percentile), Jun Average, Nepal, NPL
1.9743953, 2040-2059, Ensemble (90th Percentile), Jul Average, Nepal, NPL
1.810888, 2040-2059, Ensemble (90th Percentile), Aug Average, Nepal, NPL
1.9295009, 2040-2059, Ensemble (90th Percentile), Sep Average, Nepal, NPL
2.4819224, 2040-2059, Ensemble (90th Percentile), Oct Average, Nepal, NPL
2.2872932, 2040-2059, Ensemble (90th Percentile), Nov Average, Nepal, NPL
3.177165, 2040-2059, Ensemble (90th Percentile), Dec Average, Nepal, NPL
