Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
1.0508547, 2040-2059, ccsm4, Jun Anomaly, Nepal, NPL
0.95656794, 2040-2059, ccsm4, Jul Anomaly, Nepal, NPL
1.0888809, 2040-2059, ccsm4, Aug Anomaly, Nepal, NPL
0.91760594, 2040-2059, ccsm4, Sep Anomaly, Nepal, NPL
0.9516656, 2040-2059, ccsm4, Oct Anomaly, Nepal, NPL
1.156934, 2040-2059, ccsm4, Nov Anomaly, Nepal, NPL
0.61511546, 2040-2059, ccsm4, Dec Anomaly, Nepal, NPL
1.7037096, 2040-2059, cesm1_cam5, Jan Anomaly, Nepal, NPL
2.3553262, 2040-2059, cesm1_cam5, Feb Anomaly, Nepal, NPL
1.8545347, 2040-2059, cesm1_cam5, Mar Anomaly, Nepal, NPL
0.91485184, 2040-2059, cesm1_cam5, Apr Anomaly, Nepal, NPL
0.755813, 2040-2059, cesm1_cam5, May Anomaly, Nepal, NPL
1.2343146, 2040-2059, cesm1_cam5, Jun Anomaly, Nepal, NPL
1.1624053, 2040-2059, cesm1_cam5, Jul Anomaly, Nepal, NPL
0.9221124, 2040-2059, cesm1_cam5, Aug Anomaly, Nepal, NPL
1.0895983, 2040-2059, cesm1_cam5, Sep Anomaly, Nepal, NPL
2.1742387, 2040-2059, cesm1_cam5, Oct Anomaly, Nepal, NPL
1.7308047, 2040-2059, cesm1_cam5, Nov Anomaly, Nepal, NPL
1.7850533, 2040-2059, cesm1_cam5, Dec Anomaly, Nepal, NPL
2.1860914, 2040-2059, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
2.5324118, 2040-2059, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
1.8795993, 2040-2059, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
2.2501204, 2040-2059, csiro_mk3_6_0, Apr Anomaly, Nepal, NPL
2.254523, 2040-2059, csiro_mk3_6_0, May Anomaly, Nepal, NPL
2.758245, 2040-2059, csiro_mk3_6_0, Jun Anomaly, Nepal, NPL
1.9485834, 2040-2059, csiro_mk3_6_0, Jul Anomaly, Nepal, NPL
1.9936788, 2040-2059, csiro_mk3_6_0, Aug Anomaly, Nepal, NPL
2.1833887, 2040-2059, csiro_mk3_6_0, Sep Anomaly, Nepal, NPL
2.1025517, 2040-2059, csiro_mk3_6_0, Oct Anomaly, Nepal, NPL
2.1713097, 2040-2059, csiro_mk3_6_0, Nov Anomaly, Nepal, NPL
2.3938956, 2040-2059, csiro_mk3_6_0, Dec Anomaly, Nepal, NPL
1.3327765, 2040-2059, fio_esm, Jan Anomaly, Nepal, NPL
1.4282744, 2040-2059, fio_esm, Feb Anomaly, Nepal, NPL
0.9324974, 2040-2059, fio_esm, Mar Anomaly, Nepal, NPL
0.89761794, 2040-2059, fio_esm, Apr Anomaly, Nepal, NPL
0.89361507, 2040-2059, fio_esm, May Anomaly, Nepal, NPL
0.6651546, 2040-2059, fio_esm, Jun Anomaly, Nepal, NPL
1.1303118, 2040-2059, fio_esm, Jul Anomaly, Nepal, NPL
0.95105684, 2040-2059, fio_esm, Aug Anomaly, Nepal, NPL
1.0118688, 2040-2059, fio_esm, Sep Anomaly, Nepal, NPL
1.3981605, 2040-2059, fio_esm, Oct Anomaly, Nepal, NPL
1.0694339, 2040-2059, fio_esm, Nov Anomaly, Nepal, NPL
0.6882107, 2040-2059, fio_esm, Dec Anomaly, Nepal, NPL
2.3843768, 2040-2059, gfdl_cm3, Jan Anomaly, Nepal, NPL
1.7276249, 2040-2059, gfdl_cm3, Feb Anomaly, Nepal, NPL
1.1196004, 2040-2059, gfdl_cm3, Mar Anomaly, Nepal, NPL
2.210784, 2040-2059, gfdl_cm3, Apr Anomaly, Nepal, NPL
3.2583106, 2040-2059, gfdl_cm3, May Anomaly, Nepal, NPL
2.645766, 2040-2059, gfdl_cm3, Jun Anomaly, Nepal, NPL
2.5716584, 2040-2059, gfdl_cm3, Jul Anomaly, Nepal, NPL
2.9219759, 2040-2059, gfdl_cm3, Aug Anomaly, Nepal, NPL
2.866079, 2040-2059, gfdl_cm3, Sep Anomaly, Nepal, NPL
2.7714713, 2040-2059, gfdl_cm3, Oct Anomaly, Nepal, NPL
2.1843886, 2040-2059, gfdl_cm3, Nov Anomaly, Nepal, NPL
2.2282777, 2040-2059, gfdl_cm3, Dec Anomaly, Nepal, NPL
0.9326877, 2040-2059, gfdl_esm2m, Jan Anomaly, Nepal, NPL
0.78420603, 2040-2059, gfdl_esm2m, Feb Anomaly, Nepal, NPL
0.9053857, 2040-2059, gfdl_esm2m, Mar Anomaly, Nepal, NPL
0.3431377, 2040-2059, gfdl_esm2m, Apr Anomaly, Nepal, NPL
1.3625182, 2040-2059, gfdl_esm2m, May Anomaly, Nepal, NPL
1.1819276, 2040-2059, gfdl_esm2m, Jun Anomaly, Nepal, NPL
1.1254858, 2040-2059, gfdl_esm2m, Jul Anomaly, Nepal, NPL
0.9239397, 2040-2059, gfdl_esm2m, Aug Anomaly, Nepal, NPL
1.4282509, 2040-2059, gfdl_esm2m, Sep Anomaly, Nepal, NPL
1.430276, 2040-2059, gfdl_esm2m, Oct Anomaly, Nepal, NPL
1.4483021, 2040-2059, gfdl_esm2m, Nov Anomaly, Nepal, NPL
0.72115856, 2040-2059, gfdl_esm2m, Dec Anomaly, Nepal, NPL
1.4742445, 2040-2059, giss_e2_h, Jan Anomaly, Nepal, NPL
1.7776903, 2040-2059, giss_e2_h, Feb Anomaly, Nepal, NPL
1.6376985, 2040-2059, giss_e2_h, Mar Anomaly, Nepal, NPL
1.1923074, 2040-2059, giss_e2_h, Apr Anomaly, Nepal, NPL
1.8137382, 2040-2059, giss_e2_h, May Anomaly, Nepal, NPL
1.9258672, 2040-2059, giss_e2_h, Jun Anomaly, Nepal, NPL
1.764269, 2040-2059, giss_e2_h, Jul Anomaly, Nepal, NPL
1.5427663, 2040-2059, giss_e2_h, Aug Anomaly, Nepal, NPL
1.7043734, 2040-2059, giss_e2_h, Sep Anomaly, Nepal, NPL
2.2973025, 2040-2059, giss_e2_h, Oct Anomaly, Nepal, NPL
1.5195944, 2040-2059, giss_e2_h, Nov Anomaly, Nepal, NPL
1.3939741, 2040-2059, giss_e2_h, Dec Anomaly, Nepal, NPL
1.7516754, 2040-2059, giss_e2_r, Jan Anomaly, Nepal, NPL
1.9207443, 2040-2059, giss_e2_r, Feb Anomaly, Nepal, NPL
2.1689706, 2040-2059, giss_e2_r, Mar Anomaly, Nepal, NPL
1.9663222, 2040-2059, giss_e2_r, Apr Anomaly, Nepal, NPL
1.2043773, 2040-2059, giss_e2_r, May Anomaly, Nepal, NPL
1.264949, 2040-2059, giss_e2_r, Jun Anomaly, Nepal, NPL
1.5278603, 2040-2059, giss_e2_r, Jul Anomaly, Nepal, NPL
1.0922642, 2040-2059, giss_e2_r, Aug Anomaly, Nepal, NPL
1.113021, 2040-2059, giss_e2_r, Sep Anomaly, Nepal, NPL
1.495196, 2040-2059, giss_e2_r, Oct Anomaly, Nepal, NPL
1.4578191, 2040-2059, giss_e2_r, Nov Anomaly, Nepal, NPL
1.3397382, 2040-2059, giss_e2_r, Dec Anomaly, Nepal, NPL
3.0676734, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, Nepal, NPL
3.6088507, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
4.0882273, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
3.0145607, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
2.007814, 2040-2059, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
1.8435627, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
1.3428963, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
1.1730464, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
1.9027835, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
2.5734584, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
2.7854054, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
2.915987, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
2.0366325, 2040-2059, miroc_esm, Jan Anomaly, Nepal, NPL
1.8825904, 2040-2059, miroc_esm, Feb Anomaly, Nepal, NPL
2.1122909, 2040-2059, miroc_esm, Mar Anomaly, Nepal, NPL
2.8412726, 2040-2059, miroc_esm, Apr Anomaly, Nepal, NPL
1.639805, 2040-2059, miroc_esm, May Anomaly, Nepal, NPL
1.6362137, 2040-2059, miroc_esm, Jun Anomaly, Nepal, NPL
1.3733257, 2040-2059, miroc_esm, Jul Anomaly, Nepal, NPL
1.2299932, 2040-2059, miroc_esm, Aug Anomaly, Nepal, NPL
1.6314462, 2040-2059, miroc_esm, Sep Anomaly, Nepal, NPL
1.7470448, 2040-2059, miroc_esm, Oct Anomaly, Nepal, NPL
1.3208677, 2040-2059, miroc_esm, Nov Anomaly, Nepal, NPL
2.3718238, 2040-2059, miroc_esm, Dec Anomaly, Nepal, NPL
3.9827142, 2040-2059, miroc_esm_chem, Jan Anomaly, Nepal, NPL
3.0042045, 2040-2059, miroc_esm_chem, Feb Anomaly, Nepal, NPL
2.5682657, 2040-2059, miroc_esm_chem, Mar Anomaly, Nepal, NPL
2.8029366, 2040-2059, miroc_esm_chem, Apr Anomaly, Nepal, NPL
2.4413207, 2040-2059, miroc_esm_chem, May Anomaly, Nepal, NPL
2.000592, 2040-2059, miroc_esm_chem, Jun Anomaly, Nepal, NPL
1.6336538, 2040-2059, miroc_esm_chem, Jul Anomaly, Nepal, NPL
1.3690821, 2040-2059, miroc_esm_chem, Aug Anomaly, Nepal, NPL
1.7372066, 2040-2059, miroc_esm_chem, Sep Anomaly, Nepal, NPL
1.7410344, 2040-2059, miroc_esm_chem, Oct Anomaly, Nepal, NPL
1.9046885, 2040-2059, miroc_esm_chem, Nov Anomaly, Nepal, NPL
2.7521794, 2040-2059, miroc_esm_chem, Dec Anomaly, Nepal, NPL
1.9744931, 2040-2059, miroc5, Jan Anomaly, Nepal, NPL
1.7320065, 2040-2059, miroc5, Feb Anomaly, Nepal, NPL
2.1680431, 2040-2059, miroc5, Mar Anomaly, Nepal, NPL
2.2624776, 2040-2059, miroc5, Apr Anomaly, Nepal, NPL
1.8666488, 2040-2059, miroc5, May Anomaly, Nepal, NPL
1.0809046, 2040-2059, miroc5, Jun Anomaly, Nepal, NPL
0.73634523, 2040-2059, miroc5, Jul Anomaly, Nepal, NPL
1.1140378, 2040-2059, miroc5, Aug Anomaly, Nepal, NPL
1.1450536, 2040-2059, miroc5, Sep Anomaly, Nepal, NPL
1.560597, 2040-2059, miroc5, Oct Anomaly, Nepal, NPL
1.5757773, 2040-2059, miroc5, Nov Anomaly, Nepal, NPL
1.2277515, 2040-2059, miroc5, Dec Anomaly, Nepal, NPL
1.1811187, 2040-2059, mri_cgcm3, Jan Anomaly, Nepal, NPL
1.3045539, 2040-2059, mri_cgcm3, Feb Anomaly, Nepal, NPL
2.0514739, 2040-2059, mri_cgcm3, Mar Anomaly, Nepal, NPL
1.8505841, 2040-2059, mri_cgcm3, Apr Anomaly, Nepal, NPL
1.3990062, 2040-2059, mri_cgcm3, May Anomaly, Nepal, NPL
1.2884165, 2040-2059, mri_cgcm3, Jun Anomaly, Nepal, NPL
1.2567989, 2040-2059, mri_cgcm3, Jul Anomaly, Nepal, NPL
0.7082364, 2040-2059, mri_cgcm3, Aug Anomaly, Nepal, NPL
1.1574501, 2040-2059, mri_cgcm3, Sep Anomaly, Nepal, NPL
0.48993507, 2040-2059, mri_cgcm3, Oct Anomaly, Nepal, NPL
1.1145762, 2040-2059, mri_cgcm3, Nov Anomaly, Nepal, NPL
1.7794522, 2040-2059, mri_cgcm3, Dec Anomaly, Nepal, NPL
1.6845105, 2040-2059, noresm1_m, Jan Anomaly, Nepal, NPL
2.2130108, 2040-2059, noresm1_m, Feb Anomaly, Nepal, NPL
2.3189812, 2040-2059, noresm1_m, Mar Anomaly, Nepal, NPL
1.7278005, 2040-2059, noresm1_m, Apr Anomaly, Nepal, NPL
1.3925927, 2040-2059, noresm1_m, May Anomaly, Nepal, NPL
0.8408729, 2040-2059, noresm1_m, Jun Anomaly, Nepal, NPL
0.8424657, 2040-2059, noresm1_m, Jul Anomaly, Nepal, NPL
1.0574712, 2040-2059, noresm1_m, Aug Anomaly, Nepal, NPL
1.3839298, 2040-2059, noresm1_m, Sep Anomaly, Nepal, NPL
1.8193437, 2040-2059, noresm1_m, Oct Anomaly, Nepal, NPL
1.3660632, 2040-2059, noresm1_m, Nov Anomaly, Nepal, NPL
1.7522359, 2040-2059, noresm1_m, Dec Anomaly, Nepal, NPL
1.0485454, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
0.7500071, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
0.70498925, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
0.61745894, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
0.76001173, 2040-2059, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
0.70361227, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
0.7255349, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
0.7323083, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
0.9079803, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
0.79928887, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
1.0109663, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
0.6210732, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
1.7474812, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
1.6906998, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
1.8884842, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
1.917989, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
1.6530751, 2040-2059, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
1.3236929, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
1.24311, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
1.1445465, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
1.3396553, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
1.6194266, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
1.5148097, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
1.7397069, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
3.375589, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
3.2458994, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
3.1531935, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
3.057764, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
2.9565604, 2040-2059, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
2.6377275, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
2.1926758, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
2.2841156, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
2.4186795, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
2.638292, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
2.4681277, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
2.8426588, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
