FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6fa1,40665,6,6,30,1980,171.12,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6fa0,40666,6,6,30,1980,135.62,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f9f,40667,6,6,30,1980,92.24,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f9e,40668,6,6,30,1980,102.56,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f9d,40669,6,6,30,1980,94.2,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f9c,40670,6,6,30,1980,78.87,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f9b,40671,6,6,30,1980,93.1,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f9a,40672,6,6,30,1980,101.3,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f99,40673,6,6,30,1980,107.09,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f98,40674,6,6,30,1980,99.99,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f97,40675,6,6,30,1980,105.22,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f96,40676,6,6,30,1980,114.74,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f95,40677,6,6,30,1980,133.48,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f94,40678,6,6,30,1980,131.69,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f93,40679,6,6,30,1980,118.81,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f92,40680,6,6,30,1980,126.07,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f91,41295,6,6,30,1980,203.16,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f90,41296,6,6,30,1980,231.33,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f8f,41297,6,6,30,1980,230.89,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f8e,41298,6,6,30,1980,197.74,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f8d,41299,6,6,30,1980,191.91,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f8c,41300,6,6,30,1980,149.15,POINT (9211687.863143386 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f8b,41301,6,6,30,1980,104.05,POINT (9267347.608540025 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f8a,41302,6,6,30,1980,111.22,POINT (9323007.353936663 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f89,41303,6,6,30,1980,103.08,POINT (9378667.099333297 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f88,41304,6,6,30,1980,97.22,POINT (9434326.844729934 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f87,41305,6,6,30,1980,104.47,POINT (9489986.590126572 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f86,41306,6,6,30,1980,132.02,POINT (9545646.335523209 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f85,41307,6,6,30,1980,124.67,POINT (9601306.080919845 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f84,41308,6,6,30,1980,136.68,POINT (9656965.826316481 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f83,41309,6,6,30,1980,161.55,POINT (9712625.57171312 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f82,41310,6,6,30,1980,176.87,POINT (9768285.317109756 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f81,40335,6,6,30,1980,88.14,POINT (8933389.136160204 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f80,40336,6,6,30,1980,72.56,POINT (8989048.88155684 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f7f,40337,6,6,30,1980,64.46,POINT (9044708.626953477 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f7e,40338,6,6,30,1980,73.98,POINT (9100368.372350115 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f7d,40339,6,6,30,1980,73.05,POINT (9156028.117746752 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f7c,40340,6,6,30,1980,81.3,POINT (9211687.863143386 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f7b,40341,6,6,30,1980,90.28,POINT (9267347.608540025 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f7a,40342,6,6,30,1980,87.45,POINT (9323007.353936663 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f79,40343,6,6,30,1980,84.62,POINT (9378667.099333297 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f78,40344,6,6,30,1980,87.69,POINT (9434326.844729934 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f77,40345,6,6,30,1980,88.62,POINT (9489986.590126572 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f76,40346,6,6,30,1980,102.72,POINT (9545646.335523209 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f75,40347,6,6,30,1980,111.01,POINT (9601306.080919845 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f74,40348,6,6,30,1980,115.28,POINT (9656965.826316481 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f73,40349,6,6,30,1980,115.59,POINT (9712625.57171312 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f72,40350,6,6,30,1980,111.8,POINT (9768285.317109756 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f71,42530,6,6,30,1980,87.23,POINT (8933389.136160204 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f70,42531,6,6,30,1980,103.73,POINT (8989048.88155684 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f6f,42532,6,6,30,1980,109.41,POINT (9044708.626953477 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f6e,42533,6,6,30,1980,123,POINT (9100368.372350115 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f6d,42534,6,6,30,1980,135.19,POINT (9156028.117746752 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f6c,42535,6,6,30,1980,152.54,POINT (9211687.863143386 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f6b,42536,6,6,30,1980,176.96,POINT (9267347.608540025 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6f6a,42537,6,6,30,1980,201.08,POINT (9323007.353936663 3092272.122885534)
