Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
5.138548, 2040-2059, bcc_csm1_1, Jan Average, Nepal, NPL
7.732462, 2040-2059, bcc_csm1_1, Feb Average, Nepal, NPL
12.9487095, 2040-2059, bcc_csm1_1, Mar Average, Nepal, NPL
19.772488, 2040-2059, bcc_csm1_1, Apr Average, Nepal, NPL
24.16404, 2040-2059, bcc_csm1_1, May Average, Nepal, NPL
26.851248, 2040-2059, bcc_csm1_1, Jun Average, Nepal, NPL
24.374643, 2040-2059, bcc_csm1_1, Jul Average, Nepal, NPL
23.095825, 2040-2059, bcc_csm1_1, Aug Average, Nepal, NPL
21.760225, 2040-2059, bcc_csm1_1, Sep Average, Nepal, NPL
18.587317, 2040-2059, bcc_csm1_1, Oct Average, Nepal, NPL
12.804789, 2040-2059, bcc_csm1_1, Nov Average, Nepal, NPL
6.7603674, 2040-2059, bcc_csm1_1, Dec Average, Nepal, NPL
12.783957, 2040-2059, bcc_csm1_1_m, Jan Average, Nepal, NPL
15.386467, 2040-2059, bcc_csm1_1_m, Feb Average, Nepal, NPL
20.288223, 2040-2059, bcc_csm1_1_m, Mar Average, Nepal, NPL
26.144125, 2040-2059, bcc_csm1_1_m, Apr Average, Nepal, NPL
30.869673, 2040-2059, bcc_csm1_1_m, May Average, Nepal, NPL
31.385923, 2040-2059, bcc_csm1_1_m, Jun Average, Nepal, NPL
28.272808, 2040-2059, bcc_csm1_1_m, Jul Average, Nepal, NPL
26.414255, 2040-2059, bcc_csm1_1_m, Aug Average, Nepal, NPL
25.377771, 2040-2059, bcc_csm1_1_m, Sep Average, Nepal, NPL
22.640163, 2040-2059, bcc_csm1_1_m, Oct Average, Nepal, NPL
18.939577, 2040-2059, bcc_csm1_1_m, Nov Average, Nepal, NPL
14.096423, 2040-2059, bcc_csm1_1_m, Dec Average, Nepal, NPL
13.080001, 2040-2059, ccsm4, Jan Average, Nepal, NPL
