Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
1.4174299, 2020-2039, bcc_csm1_1, Jan Anomaly, Nepal, NPL
0.16608213, 2020-2039, bcc_csm1_1, Feb Anomaly, Nepal, NPL
-0.28211197, 2020-2039, bcc_csm1_1, Mar Anomaly, Nepal, NPL
1.3897015, 2020-2039, bcc_csm1_1, Apr Anomaly, Nepal, NPL
0.8243348, 2020-2039, bcc_csm1_1, May Anomaly, Nepal, NPL
0.41093582, 2020-2039, bcc_csm1_1, Jun Anomaly, Nepal, NPL
0.77408683, 2020-2039, bcc_csm1_1, Jul Anomaly, Nepal, NPL
0.16240992, 2020-2039, bcc_csm1_1, Aug Anomaly, Nepal, NPL
0.68931156, 2020-2039, bcc_csm1_1, Sep Anomaly, Nepal, NPL
0.99010867, 2020-2039, bcc_csm1_1, Oct Anomaly, Nepal, NPL
0.49009705, 2020-2039, bcc_csm1_1, Nov Anomaly, Nepal, NPL
0.63451564, 2020-2039, bcc_csm1_1, Dec Anomaly, Nepal, NPL
0.9387518, 2020-2039, bcc_csm1_1_m, Jan Anomaly, Nepal, NPL
0.6881741, 2020-2039, bcc_csm1_1_m, Feb Anomaly, Nepal, NPL
1.4288324, 2020-2039, bcc_csm1_1_m, Mar Anomaly, Nepal, NPL
2.0304935, 2020-2039, bcc_csm1_1_m, Apr Anomaly, Nepal, NPL
1.5908947, 2020-2039, bcc_csm1_1_m, May Anomaly, Nepal, NPL
1.3996439, 2020-2039, bcc_csm1_1_m, Jun Anomaly, Nepal, NPL
0.5829116, 2020-2039, bcc_csm1_1_m, Jul Anomaly, Nepal, NPL
1.0895163, 2020-2039, bcc_csm1_1_m, Aug Anomaly, Nepal, NPL
0.5798627, 2020-2039, bcc_csm1_1_m, Sep Anomaly, Nepal, NPL
1.8619218, 2020-2039, bcc_csm1_1_m, Oct Anomaly, Nepal, NPL
1.712558, 2020-2039, bcc_csm1_1_m, Nov Anomaly, Nepal, NPL
1.5385374, 2020-2039, bcc_csm1_1_m, Dec Anomaly, Nepal, NPL
1.5015512, 2020-2039, ccsm4, Jan Anomaly, Nepal, NPL
1.0575254, 2020-2039, ccsm4, Feb Anomaly, Nepal, NPL
1.7681675, 2020-2039, ccsm4, Mar Anomaly, Nepal, NPL
1.622818, 2020-2039, ccsm4, Apr Anomaly, Nepal, NPL
1.7694219, 2020-2039, ccsm4, May Anomaly, Nepal, NPL
1.6202966, 2020-2039, ccsm4, Jun Anomaly, Nepal, NPL
1.3512696, 2020-2039, ccsm4, Jul Anomaly, Nepal, NPL
0.83423954, 2020-2039, ccsm4, Aug Anomaly, Nepal, NPL
0.83407885, 2020-2039, ccsm4, Sep Anomaly, Nepal, NPL
0.8907546, 2020-2039, ccsm4, Oct Anomaly, Nepal, NPL
1.5017695, 2020-2039, ccsm4, Nov Anomaly, Nepal, NPL
1.0408133, 2020-2039, ccsm4, Dec Anomaly, Nepal, NPL
1.4375762, 2020-2039, cesm1_cam5, Jan Anomaly, Nepal, NPL
1.9759346, 2020-2039, cesm1_cam5, Feb Anomaly, Nepal, NPL
0.9408899, 2020-2039, cesm1_cam5, Mar Anomaly, Nepal, NPL
1.4794174, 2020-2039, cesm1_cam5, Apr Anomaly, Nepal, NPL
1.3879796, 2020-2039, cesm1_cam5, May Anomaly, Nepal, NPL
1.3653277, 2020-2039, cesm1_cam5, Jun Anomaly, Nepal, NPL
0.8726006, 2020-2039, cesm1_cam5, Jul Anomaly, Nepal, NPL
0.87556756, 2020-2039, cesm1_cam5, Aug Anomaly, Nepal, NPL
0.9407403, 2020-2039, cesm1_cam5, Sep Anomaly, Nepal, NPL
0.81955844, 2020-2039, cesm1_cam5, Oct Anomaly, Nepal, NPL
1.2818276, 2020-2039, cesm1_cam5, Nov Anomaly, Nepal, NPL
