Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
29.380135, 2020-2039, csiro_mk3_6_0, Jun Average, Nepal, NPL
26.850027, 2020-2039, csiro_mk3_6_0, Jul Average, Nepal, NPL
25.193058, 2020-2039, csiro_mk3_6_0, Aug Average, Nepal, NPL
22.066715, 2020-2039, csiro_mk3_6_0, Sep Average, Nepal, NPL
17.661522, 2020-2039, csiro_mk3_6_0, Oct Average, Nepal, NPL
12.482353, 2020-2039, csiro_mk3_6_0, Nov Average, Nepal, NPL
8.2457075, 2020-2039, csiro_mk3_6_0, Dec Average, Nepal, NPL
7.24547, 2020-2039, fio_esm, Jan Average, Nepal, NPL
8.913808, 2020-2039, fio_esm, Feb Average, Nepal, NPL
13.251848, 2020-2039, fio_esm, Mar Average, Nepal, NPL
18.031403, 2020-2039, fio_esm, Apr Average, Nepal, NPL
22.775434, 2020-2039, fio_esm, May Average, Nepal, NPL
25.440786, 2020-2039, fio_esm, Jun Average, Nepal, NPL
23.26103, 2020-2039, fio_esm, Jul Average, Nepal, NPL
21.141603, 2020-2039, fio_esm, Aug Average, Nepal, NPL
19.902384, 2020-2039, fio_esm, Sep Average, Nepal, NPL
16.06394, 2020-2039, fio_esm, Oct Average, Nepal, NPL
11.880739, 2020-2039, fio_esm, Nov Average, Nepal, NPL
8.302028, 2020-2039, fio_esm, Dec Average, Nepal, NPL
7.756979, 2020-2039, gfdl_cm3, Jan Average, Nepal, NPL
9.520925, 2020-2039, gfdl_cm3, Feb Average, Nepal, NPL
15.132024, 2020-2039, gfdl_cm3, Mar Average, Nepal, NPL
21.379236, 2020-2039, gfdl_cm3, Apr Average, Nepal, NPL
25.240084, 2020-2039, gfdl_cm3, May Average, Nepal, NPL
25.202417, 2020-2039, gfdl_cm3, Jun Average, Nepal, NPL
23.48483, 2020-2039, gfdl_cm3, Jul Average, Nepal, NPL
22.881742, 2020-2039, gfdl_cm3, Aug Average, Nepal, NPL
21.406773, 2020-2039, gfdl_cm3, Sep Average, Nepal, NPL
18.096115, 2020-2039, gfdl_cm3, Oct Average, Nepal, NPL
12.486207, 2020-2039, gfdl_cm3, Nov Average, Nepal, NPL
7.1091094, 2020-2039, gfdl_cm3, Dec Average, Nepal, NPL
7.2418356, 2020-2039, gfdl_esm2m, Jan Average, Nepal, NPL
8.994828, 2020-2039, gfdl_esm2m, Feb Average, Nepal, NPL
13.405464, 2020-2039, gfdl_esm2m, Mar Average, Nepal, NPL
19.994022, 2020-2039, gfdl_esm2m, Apr Average, Nepal, NPL
25.473333, 2020-2039, gfdl_esm2m, May Average, Nepal, NPL
25.582544, 2020-2039, gfdl_esm2m, Jun Average, Nepal, NPL
23.342203, 2020-2039, gfdl_esm2m, Jul Average, Nepal, NPL
22.249393, 2020-2039, gfdl_esm2m, Aug Average, Nepal, NPL
19.784536, 2020-2039, gfdl_esm2m, Sep Average, Nepal, NPL
15.941326, 2020-2039, gfdl_esm2m, Oct Average, Nepal, NPL
10.000308, 2020-2039, gfdl_esm2m, Nov Average, Nepal, NPL
6.0869946, 2020-2039, gfdl_esm2m, Dec Average, Nepal, NPL
19.800005, 2020-2039, giss_e2_h, Jan Average, Nepal, NPL
21.63899, 2020-2039, giss_e2_h, Feb Average, Nepal, NPL
25.664017, 2020-2039, giss_e2_h, Mar Average, Nepal, NPL
29.769037, 2020-2039, giss_e2_h, Apr Average, Nepal, NPL
32.76331, 2020-2039, giss_e2_h, May Average, Nepal, NPL
34.982483, 2020-2039, giss_e2_h, Jun Average, Nepal, NPL
35.232407, 2020-2039, giss_e2_h, Jul Average, Nepal, NPL
33.40821, 2020-2039, giss_e2_h, Aug Average, Nepal, NPL
32.37597, 2020-2039, giss_e2_h, Sep Average, Nepal, NPL
28.362045, 2020-2039, giss_e2_h, Oct Average, Nepal, NPL
24.02063, 2020-2039, giss_e2_h, Nov Average, Nepal, NPL
20.616686, 2020-2039, giss_e2_h, Dec Average, Nepal, NPL
20.341433, 2020-2039, giss_e2_r, Jan Average, Nepal, NPL
22.169289, 2020-2039, giss_e2_r, Feb Average, Nepal, NPL
25.666008, 2020-2039, giss_e2_r, Mar Average, Nepal, NPL
30.039356, 2020-2039, giss_e2_r, Apr Average, Nepal, NPL
33.504414, 2020-2039, giss_e2_r, May Average, Nepal, NPL
35.278942, 2020-2039, giss_e2_r, Jun Average, Nepal, NPL
35.63077, 2020-2039, giss_e2_r, Jul Average, Nepal, NPL
34.298473, 2020-2039, giss_e2_r, Aug Average, Nepal, NPL
33.153862, 2020-2039, giss_e2_r, Sep Average, Nepal, NPL
29.528067, 2020-2039, giss_e2_r, Oct Average, Nepal, NPL
24.841896, 2020-2039, giss_e2_r, Nov Average, Nepal, NPL
20.963255, 2020-2039, giss_e2_r, Dec Average, Nepal, NPL
13.090116, 2020-2039, ipsl_cm5a_mr, Jan Average, Nepal, NPL
15.488289, 2020-2039, ipsl_cm5a_mr, Feb Average, Nepal, NPL
19.429174, 2020-2039, ipsl_cm5a_mr, Mar Average, Nepal, NPL
23.991573, 2020-2039, ipsl_cm5a_mr, Apr Average, Nepal, NPL
27.751013, 2020-2039, ipsl_cm5a_mr, May Average, Nepal, NPL
29.328768, 2020-2039, ipsl_cm5a_mr, Jun Average, Nepal, NPL
29.687634, 2020-2039, ipsl_cm5a_mr, Jul Average, Nepal, NPL
27.413172, 2020-2039, ipsl_cm5a_mr, Aug Average, Nepal, NPL
26.51868, 2020-2039, ipsl_cm5a_mr, Sep Average, Nepal, NPL
23.03929, 2020-2039, ipsl_cm5a_mr, Oct Average, Nepal, NPL
17.775644, 2020-2039, ipsl_cm5a_mr, Nov Average, Nepal, NPL
14.165648, 2020-2039, ipsl_cm5a_mr, Dec Average, Nepal, NPL
5.7460136, 2020-2039, miroc_esm, Jan Average, Nepal, NPL
7.530945, 2020-2039, miroc_esm, Feb Average, Nepal, NPL
11.30515, 2020-2039, miroc_esm, Mar Average, Nepal, NPL
16.340305, 2020-2039, miroc_esm, Apr Average, Nepal, NPL
20.406628, 2020-2039, miroc_esm, May Average, Nepal, NPL
20.43876, 2020-2039, miroc_esm, Jun Average, Nepal, NPL
19.305222, 2020-2039, miroc_esm, Jul Average, Nepal, NPL
18.662354, 2020-2039, miroc_esm, Aug Average, Nepal, NPL
18.256813, 2020-2039, miroc_esm, Sep Average, Nepal, NPL
15.662302, 2020-2039, miroc_esm, Oct Average, Nepal, NPL
11.47082, 2020-2039, miroc_esm, Nov Average, Nepal, NPL
7.5207906, 2020-2039, miroc_esm, Dec Average, Nepal, NPL
4.9055514, 2020-2039, miroc_esm_chem, Jan Average, Nepal, NPL
7.0146565, 2020-2039, miroc_esm_chem, Feb Average, Nepal, NPL
11.049428, 2020-2039, miroc_esm_chem, Mar Average, Nepal, NPL
16.095322, 2020-2039, miroc_esm_chem, Apr Average, Nepal, NPL
20.299423, 2020-2039, miroc_esm_chem, May Average, Nepal, NPL
20.520763, 2020-2039, miroc_esm_chem, Jun Average, Nepal, NPL
19.391909, 2020-2039, miroc_esm_chem, Jul Average, Nepal, NPL
18.405352, 2020-2039, miroc_esm_chem, Aug Average, Nepal, NPL
18.153059, 2020-2039, miroc_esm_chem, Sep Average, Nepal, NPL
15.4054575, 2020-2039, miroc_esm_chem, Oct Average, Nepal, NPL
11.043783, 2020-2039, miroc_esm_chem, Nov Average, Nepal, NPL
6.9895597, 2020-2039, miroc_esm_chem, Dec Average, Nepal, NPL
10.584317, 2020-2039, miroc5, Jan Average, Nepal, NPL
13.437115, 2020-2039, miroc5, Feb Average, Nepal, NPL
18.34232, 2020-2039, miroc5, Mar Average, Nepal, NPL
23.707048, 2020-2039, miroc5, Apr Average, Nepal, NPL
27.176111, 2020-2039, miroc5, May Average, Nepal, NPL
26.546581, 2020-2039, miroc5, Jun Average, Nepal, NPL
23.784529, 2020-2039, miroc5, Jul Average, Nepal, NPL
22.987764, 2020-2039, miroc5, Aug Average, Nepal, NPL
22.557854, 2020-2039, miroc5, Sep Average, Nepal, NPL
20.375605, 2020-2039, miroc5, Oct Average, Nepal, NPL
16.45138, 2020-2039, miroc5, Nov Average, Nepal, NPL
12.171336, 2020-2039, miroc5, Dec Average, Nepal, NPL
9.931599, 2020-2039, mri_cgcm3, Jan Average, Nepal, NPL
13.035742, 2020-2039, mri_cgcm3, Feb Average, Nepal, NPL
18.167585, 2020-2039, mri_cgcm3, Mar Average, Nepal, NPL
23.848333, 2020-2039, mri_cgcm3, Apr Average, Nepal, NPL
29.548527, 2020-2039, mri_cgcm3, May Average, Nepal, NPL
32.712143, 2020-2039, mri_cgcm3, Jun Average, Nepal, NPL
29.77639, 2020-2039, mri_cgcm3, Jul Average, Nepal, NPL
26.109915, 2020-2039, mri_cgcm3, Aug Average, Nepal, NPL
24.088917, 2020-2039, mri_cgcm3, Sep Average, Nepal, NPL
20.00436, 2020-2039, mri_cgcm3, Oct Average, Nepal, NPL
14.800694, 2020-2039, mri_cgcm3, Nov Average, Nepal, NPL
10.214021, 2020-2039, mri_cgcm3, Dec Average, Nepal, NPL
7.4516234, 2020-2039, noresm1_m, Jan Average, Nepal, NPL
8.747774, 2020-2039, noresm1_m, Feb Average, Nepal, NPL
13.654711, 2020-2039, noresm1_m, Mar Average, Nepal, NPL
19.163029, 2020-2039, noresm1_m, Apr Average, Nepal, NPL
24.320381, 2020-2039, noresm1_m, May Average, Nepal, NPL
25.949736, 2020-2039, noresm1_m, Jun Average, Nepal, NPL
22.18508, 2020-2039, noresm1_m, Jul Average, Nepal, NPL
21.29609, 2020-2039, noresm1_m, Aug Average, Nepal, NPL
20.319754, 2020-2039, noresm1_m, Sep Average, Nepal, NPL
16.240608, 2020-2039, noresm1_m, Oct Average, Nepal, NPL
11.90759, 2020-2039, noresm1_m, Nov Average, Nepal, NPL
8.62166, 2020-2039, noresm1_m, Dec Average, Nepal, NPL
0.72416425, 2020-2039, Ensemble (10th Percentile), Jan Average, Nepal, NPL
0.18262516, 2020-2039, Ensemble (10th Percentile), Feb Average, Nepal, NPL
0.49069402, 2020-2039, Ensemble (10th Percentile), Mar Average, Nepal, NPL
0.56256783, 2020-2039, Ensemble (10th Percentile), Apr Average, Nepal, NPL
0.5713045, 2020-2039, Ensemble (10th Percentile), May Average, Nepal, NPL
0.29855633, 2020-2039, Ensemble (10th Percentile), Jun Average, Nepal, NPL
0.20899543, 2020-2039, Ensemble (10th Percentile), Jul Average, Nepal, NPL
0.29016703, 2020-2039, Ensemble (10th Percentile), Aug Average, Nepal, NPL
0.18269889, 2020-2039, Ensemble (10th Percentile), Sep Average, Nepal, NPL
0.35447678, 2020-2039, Ensemble (10th Percentile), Oct Average, Nepal, NPL
0.6125017, 2020-2039, Ensemble (10th Percentile), Nov Average, Nepal, NPL
0.29572415, 2020-2039, Ensemble (10th Percentile), Dec Average, Nepal, NPL
1.1702791, 2020-2039, Ensemble (50th Percentile), Jan Average, Nepal, NPL
0.987568, 2020-2039, Ensemble (50th Percentile), Feb Average, Nepal, NPL
1.1216186, 2020-2039, Ensemble (50th Percentile), Mar Average, Nepal, NPL
1.2844255, 2020-2039, Ensemble (50th Percentile), Apr Average, Nepal, NPL
1.1109204, 2020-2039, Ensemble (50th Percentile), May Average, Nepal, NPL
0.9417786, 2020-2039, Ensemble (50th Percentile), Jun Average, Nepal, NPL
0.868291, 2020-2039, Ensemble (50th Percentile), Jul Average, Nepal, NPL
0.7350328, 2020-2039, Ensemble (50th Percentile), Aug Average, Nepal, NPL
0.94406927, 2020-2039, Ensemble (50th Percentile), Sep Average, Nepal, NPL
0.8480082, 2020-2039, Ensemble (50th Percentile), Oct Average, Nepal, NPL
1.0042621, 2020-2039, Ensemble (50th Percentile), Nov Average, Nepal, NPL
0.95354855, 2020-2039, Ensemble (50th Percentile), Dec Average, Nepal, NPL
2.2618928, 2020-2039, Ensemble (90th Percentile), Jan Average, Nepal, NPL
2.1527774, 2020-2039, Ensemble (90th Percentile), Feb Average, Nepal, NPL
1.8125825, 2020-2039, Ensemble (90th Percentile), Mar Average, Nepal, NPL
1.9406093, 2020-2039, Ensemble (90th Percentile), Apr Average, Nepal, NPL
2.2063568, 2020-2039, Ensemble (90th Percentile), May Average, Nepal, NPL
1.6563039, 2020-2039, Ensemble (90th Percentile), Jun Average, Nepal, NPL
1.5678743, 2020-2039, Ensemble (90th Percentile), Jul Average, Nepal, NPL
1.414824, 2020-2039, Ensemble (90th Percentile), Aug Average, Nepal, NPL
1.5293329, 2020-2039, Ensemble (90th Percentile), Sep Average, Nepal, NPL
1.744314, 2020-2039, Ensemble (90th Percentile), Oct Average, Nepal, NPL
1.4811105, 2020-2039, Ensemble (90th Percentile), Nov Average, Nepal, NPL
1.857371, 2020-2039, Ensemble (90th Percentile), Dec Average, Nepal, NPL
