Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
1.8006877, 2060-2079, bcc_csm1_1, Jan Anomaly, Nepal, NPL
1.1612724, 2060-2079, bcc_csm1_1, Feb Anomaly, Nepal, NPL
1.534439, 2060-2079, bcc_csm1_1, Mar Anomaly, Nepal, NPL
2.1966424, 2060-2079, bcc_csm1_1, Apr Anomaly, Nepal, NPL
2.234653, 2060-2079, bcc_csm1_1, May Anomaly, Nepal, NPL
1.3524073, 2060-2079, bcc_csm1_1, Jun Anomaly, Nepal, NPL
1.1794891, 2060-2079, bcc_csm1_1, Jul Anomaly, Nepal, NPL
0.8404789, 2060-2079, bcc_csm1_1, Aug Anomaly, Nepal, NPL
1.2521355, 2060-2079, bcc_csm1_1, Sep Anomaly, Nepal, NPL
1.8000927, 2060-2079, bcc_csm1_1, Oct Anomaly, Nepal, NPL
1.4877719, 2060-2079, bcc_csm1_1, Nov Anomaly, Nepal, NPL
1.7868682, 2060-2079, bcc_csm1_1, Dec Anomaly, Nepal, NPL
2.6861217, 2060-2079, bcc_csm1_1_m, Jan Anomaly, Nepal, NPL
1.6136613, 2060-2079, bcc_csm1_1_m, Feb Anomaly, Nepal, NPL
2.4528308, 2060-2079, bcc_csm1_1_m, Mar Anomaly, Nepal, NPL
2.4094355, 2060-2079, bcc_csm1_1_m, Apr Anomaly, Nepal, NPL
1.8753911, 2060-2079, bcc_csm1_1_m, May Anomaly, Nepal, NPL
1.8816259, 2060-2079, bcc_csm1_1_m, Jun Anomaly, Nepal, NPL
1.4018, 2060-2079, bcc_csm1_1_m, Jul Anomaly, Nepal, NPL
1.4809055, 2060-2079, bcc_csm1_1_m, Aug Anomaly, Nepal, NPL
1.0850791, 2060-2079, bcc_csm1_1_m, Sep Anomaly, Nepal, NPL
1.5742952, 2060-2079, bcc_csm1_1_m, Oct Anomaly, Nepal, NPL
2.2539816, 2060-2079, bcc_csm1_1_m, Nov Anomaly, Nepal, NPL
2.180508, 2060-2079, bcc_csm1_1_m, Dec Anomaly, Nepal, NPL
2.2689404, 2060-2079, ccsm4, Jan Anomaly, Nepal, NPL
1.8130312, 2060-2079, ccsm4, Feb Anomaly, Nepal, NPL
2.3903885, 2060-2079, ccsm4, Mar Anomaly, Nepal, NPL
2.0714033, 2060-2079, ccsm4, Apr Anomaly, Nepal, NPL
2.2417462, 2060-2079, ccsm4, May Anomaly, Nepal, NPL
2.3226402, 2060-2079, ccsm4, Jun Anomaly, Nepal, NPL
1.7218074, 2060-2079, ccsm4, Jul Anomaly, Nepal, NPL
1.3156308, 2060-2079, ccsm4, Aug Anomaly, Nepal, NPL
1.5677255, 2060-2079, ccsm4, Sep Anomaly, Nepal, NPL
1.5273654, 2060-2079, ccsm4, Oct Anomaly, Nepal, NPL
2.281739, 2060-2079, ccsm4, Nov Anomaly, Nepal, NPL
1.802981, 2060-2079, ccsm4, Dec Anomaly, Nepal, NPL
2.5885978, 2060-2079, cesm1_cam5, Jan Anomaly, Nepal, NPL
2.9911103, 2060-2079, cesm1_cam5, Feb Anomaly, Nepal, NPL
1.7957264, 2060-2079, cesm1_cam5, Mar Anomaly, Nepal, NPL
1.4783849, 2060-2079, cesm1_cam5, Apr Anomaly, Nepal, NPL
1.1015351, 2060-2079, cesm1_cam5, May Anomaly, Nepal, NPL
2.0434158, 2060-2079, cesm1_cam5, Jun Anomaly, Nepal, NPL
2.0510807, 2060-2079, cesm1_cam5, Jul Anomaly, Nepal, NPL
1.6935844, 2060-2079, cesm1_cam5, Aug Anomaly, Nepal, NPL
1.9914713, 2060-2079, cesm1_cam5, Sep Anomaly, Nepal, NPL
1.7635268, 2060-2079, cesm1_cam5, Oct Anomaly, Nepal, NPL
2.2351408, 2060-2079, cesm1_cam5, Nov Anomaly, Nepal, NPL
2.1693604, 2060-2079, cesm1_cam5, Dec Anomaly, Nepal, NPL
3.126054, 2060-2079, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
3.3916123, 2060-2079, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
2.1930566, 2060-2079, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
3.0558465, 2060-2079, csiro_mk3_6_0, Apr Anomaly, Nepal, NPL
2.9070714, 2060-2079, csiro_mk3_6_0, May Anomaly, Nepal, NPL
2.8420908, 2060-2079, csiro_mk3_6_0, Jun Anomaly, Nepal, NPL
2.5194116, 2060-2079, csiro_mk3_6_0, Jul Anomaly, Nepal, NPL
1.4920136, 2060-2079, csiro_mk3_6_0, Aug Anomaly, Nepal, NPL
1.7748822, 2060-2079, csiro_mk3_6_0, Sep Anomaly, Nepal, NPL
2.2259164, 2060-2079, csiro_mk3_6_0, Oct Anomaly, Nepal, NPL
3.0125475, 2060-2079, csiro_mk3_6_0, Nov Anomaly, Nepal, NPL
3.0920577, 2060-2079, csiro_mk3_6_0, Dec Anomaly, Nepal, NPL
1.4742179, 2060-2079, fio_esm, Jan Anomaly, Nepal, NPL
1.5502653, 2060-2079, fio_esm, Feb Anomaly, Nepal, NPL
0.8503421, 2060-2079, fio_esm, Mar Anomaly, Nepal, NPL
0.7522915, 2060-2079, fio_esm, Apr Anomaly, Nepal, NPL
0.5676158, 2060-2079, fio_esm, May Anomaly, Nepal, NPL
1.2174876, 2060-2079, fio_esm, Jun Anomaly, Nepal, NPL
1.9044018, 2060-2079, fio_esm, Jul Anomaly, Nepal, NPL
1.4458576, 2060-2079, fio_esm, Aug Anomaly, Nepal, NPL
1.6180855, 2060-2079, fio_esm, Sep Anomaly, Nepal, NPL
0.96100426, 2060-2079, fio_esm, Oct Anomaly, Nepal, NPL
0.70477456, 2060-2079, fio_esm, Nov Anomaly, Nepal, NPL
1.1812496, 2060-2079, fio_esm, Dec Anomaly, Nepal, NPL
3.1817036, 2060-2079, gfdl_cm3, Jan Anomaly, Nepal, NPL
3.2776685, 2060-2079, gfdl_cm3, Feb Anomaly, Nepal, NPL
3.1530213, 2060-2079, gfdl_cm3, Mar Anomaly, Nepal, NPL
3.1562693, 2060-2079, gfdl_cm3, Apr Anomaly, Nepal, NPL
3.7973945, 2060-2079, gfdl_cm3, May Anomaly, Nepal, NPL
2.9337163, 2060-2079, gfdl_cm3, Jun Anomaly, Nepal, NPL
2.8273354, 2060-2079, gfdl_cm3, Jul Anomaly, Nepal, NPL
3.1730266, 2060-2079, gfdl_cm3, Aug Anomaly, Nepal, NPL
3.2699192, 2060-2079, gfdl_cm3, Sep Anomaly, Nepal, NPL
3.5870996, 2060-2079, gfdl_cm3, Oct Anomaly, Nepal, NPL
3.545438, 2060-2079, gfdl_cm3, Nov Anomaly, Nepal, NPL
3.5252101, 2060-2079, gfdl_cm3, Dec Anomaly, Nepal, NPL
