Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
21.015606, 2060-2079, miroc_esm_chem, Jun Average, Nepal, NPL
19.553368, 2060-2079, miroc_esm_chem, Jul Average, Nepal, NPL
19.43122, 2060-2079, miroc_esm_chem, Aug Average, Nepal, NPL
19.134832, 2060-2079, miroc_esm_chem, Sep Average, Nepal, NPL
16.434195, 2060-2079, miroc_esm_chem, Oct Average, Nepal, NPL
12.292862, 2060-2079, miroc_esm_chem, Nov Average, Nepal, NPL
8.101464, 2060-2079, miroc_esm_chem, Dec Average, Nepal, NPL
12.26247, 2060-2079, miroc5, Jan Average, Nepal, NPL
15.157338, 2060-2079, miroc5, Feb Average, Nepal, NPL
19.818516, 2060-2079, miroc5, Mar Average, Nepal, NPL
25.0971, 2060-2079, miroc5, Apr Average, Nepal, NPL
28.592386, 2060-2079, miroc5, May Average, Nepal, NPL
27.245314, 2060-2079, miroc5, Jun Average, Nepal, NPL
24.268887, 2060-2079, miroc5, Jul Average, Nepal, NPL
23.716118, 2060-2079, miroc5, Aug Average, Nepal, NPL
23.18556, 2060-2079, miroc5, Sep Average, Nepal, NPL
21.376894, 2060-2079, miroc5, Oct Average, Nepal, NPL
17.664618, 2060-2079, miroc5, Nov Average, Nepal, NPL
13.5753, 2060-2079, miroc5, Dec Average, Nepal, NPL
10.471571, 2060-2079, mri_cgcm3, Jan Average, Nepal, NPL
13.418257, 2060-2079, mri_cgcm3, Feb Average, Nepal, NPL
19.420835, 2060-2079, mri_cgcm3, Mar Average, Nepal, NPL
25.522482, 2060-2079, mri_cgcm3, Apr Average, Nepal, NPL
30.35262, 2060-2079, mri_cgcm3, May Average, Nepal, NPL
34.10778, 2060-2079, mri_cgcm3, Jun Average, Nepal, NPL
31.441378, 2060-2079, mri_cgcm3, Jul Average, Nepal, NPL
27.605297, 2060-2079, mri_cgcm3, Aug Average, Nepal, NPL
25.581203, 2060-2079, mri_cgcm3, Sep Average, Nepal, NPL
21.458103, 2060-2079, mri_cgcm3, Oct Average, Nepal, NPL
15.917592, 2060-2079, mri_cgcm3, Nov Average, Nepal, NPL
11.030969, 2060-2079, mri_cgcm3, Dec Average, Nepal, NPL
8.1872225, 2060-2079, noresm1_m, Jan Average, Nepal, NPL
9.679917, 2060-2079, noresm1_m, Feb Average, Nepal, NPL
13.615218, 2060-2079, noresm1_m, Mar Average, Nepal, NPL
19.828533, 2060-2079, noresm1_m, Apr Average, Nepal, NPL
24.855202, 2060-2079, noresm1_m, May Average, Nepal, NPL
25.75016, 2060-2079, noresm1_m, Jun Average, Nepal, NPL
22.456486, 2060-2079, noresm1_m, Jul Average, Nepal, NPL
21.846056, 2060-2079, noresm1_m, Aug Average, Nepal, NPL
21.076548, 2060-2079, noresm1_m, Sep Average, Nepal, NPL
17.115871, 2060-2079, noresm1_m, Oct Average, Nepal, NPL
12.47002, 2060-2079, noresm1_m, Nov Average, Nepal, NPL
9.811526, 2060-2079, noresm1_m, Dec Average, Nepal, NPL
1.561831, 2060-2079, Ensemble (10th Percentile), Jan Average, Nepal, NPL
1.1420994, 2060-2079, Ensemble (10th Percentile), Feb Average, Nepal, NPL
1.2924155, 2060-2079, Ensemble (10th Percentile), Mar Average, Nepal, NPL
1.1710461, 2060-2079, Ensemble (10th Percentile), Apr Average, Nepal, NPL
0.8871171, 2060-2079, Ensemble (10th Percentile), May Average, Nepal, NPL
0.7386737, 2060-2079, Ensemble (10th Percentile), Jun Average, Nepal, NPL
0.653006, 2060-2079, Ensemble (10th Percentile), Jul Average, Nepal, NPL
0.83206105, 2060-2079, Ensemble (10th Percentile), Aug Average, Nepal, NPL
1.0819656, 2060-2079, Ensemble (10th Percentile), Sep Average, Nepal, NPL
1.2301205, 2060-2079, Ensemble (10th Percentile), Oct Average, Nepal, NPL
1.2030067, 2060-2079, Ensemble (10th Percentile), Nov Average, Nepal, NPL
1.225021, 2060-2079, Ensemble (10th Percentile), Dec Average, Nepal, NPL
2.389147, 2060-2079, Ensemble (50th Percentile), Jan Average, Nepal, NPL
2.0690563, 2060-2079, Ensemble (50th Percentile), Feb Average, Nepal, NPL
2.2595751, 2060-2079, Ensemble (50th Percentile), Mar Average, Nepal, NPL
2.3347478, 2060-2079, Ensemble (50th Percentile), Apr Average, Nepal, NPL
2.226057, 2060-2079, Ensemble (50th Percentile), May Average, Nepal, NPL
1.9695555, 2060-2079, Ensemble (50th Percentile), Jun Average, Nepal, NPL
1.7013196, 2060-2079, Ensemble (50th Percentile), Jul Average, Nepal, NPL
1.5568185, 2060-2079, Ensemble (50th Percentile), Aug Average, Nepal, NPL
1.7113067, 2060-2079, Ensemble (50th Percentile), Sep Average, Nepal, NPL
1.8222691, 2060-2079, Ensemble (50th Percentile), Oct Average, Nepal, NPL
2.026772, 2060-2079, Ensemble (50th Percentile), Nov Average, Nepal, NPL
2.1564548, 2060-2079, Ensemble (50th Percentile), Dec Average, Nepal, NPL
3.7011356, 2060-2079, Ensemble (90th Percentile), Jan Average, Nepal, NPL
3.5835154, 2060-2079, Ensemble (90th Percentile), Feb Average, Nepal, NPL
3.0792642, 2060-2079, Ensemble (90th Percentile), Mar Average, Nepal, NPL
3.4167285, 2060-2079, Ensemble (90th Percentile), Apr Average, Nepal, NPL
3.409239, 2060-2079, Ensemble (90th Percentile), May Average, Nepal, NPL
2.800286, 2060-2079, Ensemble (90th Percentile), Jun Average, Nepal, NPL
2.87211, 2060-2079, Ensemble (90th Percentile), Jul Average, Nepal, NPL
2.5716999, 2060-2079, Ensemble (90th Percentile), Aug Average, Nepal, NPL
2.7201371, 2060-2079, Ensemble (90th Percentile), Sep Average, Nepal, NPL
3.0540493, 2060-2079, Ensemble (90th Percentile), Oct Average, Nepal, NPL
3.1788042, 2060-2079, Ensemble (90th Percentile), Nov Average, Nepal, NPL
3.3436751, 2060-2079, Ensemble (90th Percentile), Dec Average, Nepal, NPL
