FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cbe,41623,5,2,1901-1950,35.09,POINT (9434326.844729934 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cbd,41624,5,2,1901-1950,34.36,POINT (9489986.590126572 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cbc,41625,5,2,1901-1950,23.86,POINT (9545646.335523209 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cbb,41626,5,2,1901-1950,23.38,POINT (9601306.080919845 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cba,41627,5,2,1901-1950,24.33,POINT (9656965.826316481 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cb9,41628,5,2,1901-1950,29.75,POINT (9712625.57171312 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cb8,41629,5,2,1901-1950,29.81,POINT (9768285.317109756 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cb7,41926,5,2,1901-1950,59.38,POINT (8933389.136160204 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cb6,41927,5,2,1901-1950,56.26,POINT (8989048.88155684 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cb5,41928,5,2,1901-1950,57.19,POINT (9044708.626953477 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cb4,41929,5,2,1901-1950,57.78,POINT (9100368.372350115 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cb3,41930,5,2,1901-1950,61.61,POINT (9156028.117746752 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cb2,41931,5,2,1901-1950,54.23,POINT (9211687.863143386 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cb1,41932,5,2,1901-1950,53.44,POINT (9267347.608540025 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cb0,41933,5,2,1901-1950,52.89,POINT (9323007.353936663 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6caf,41934,5,2,1901-1950,53.28,POINT (9378667.099333297 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cae,41935,5,2,1901-1950,49.22,POINT (9434326.844729934 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cad,41936,5,2,1901-1950,48.47,POINT (9489986.590126572 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cac,41937,5,2,1901-1950,47.2,POINT (9545646.335523209 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6cab,41938,5,2,1901-1950,42.52,POINT (9601306.080919845 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6caa,41939,5,2,1901-1950,39.83,POINT (9656965.826316481 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ca9,41940,5,2,1901-1950,36.82,POINT (9712625.57171312 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ca8,41941,5,2,1901-1950,43.46,POINT (9768285.317109756 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ca7,42228,5,2,1901-1950,57.21,POINT (8933389.136160204 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ca6,42229,5,2,1901-1950,53.56,POINT (8989048.88155684 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ca5,42230,5,2,1901-1950,53.33,POINT (9044708.626953477 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ca4,42231,5,2,1901-1950,55.62,POINT (9100368.372350115 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ca3,42232,5,2,1901-1950,57.74,POINT (9156028.117746752 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ca2,42233,5,2,1901-1950,57.14,POINT (9211687.863143386 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ca1,42234,5,2,1901-1950,54.09,POINT (9267347.608540025 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6ca0,42235,5,2,1901-1950,57.39,POINT (9323007.353936663 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c9f,42236,5,2,1901-1950,54.15,POINT (9378667.099333297 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c9e,42237,5,2,1901-1950,52.6,POINT (9434326.844729934 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c9d,42238,5,2,1901-1950,52.58,POINT (9489986.590126572 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c9c,42239,5,2,1901-1950,50.03,POINT (9545646.335523209 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c9b,42240,5,2,1901-1950,50.39,POINT (9601306.080919845 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c9a,42241,5,2,1901-1950,44.34,POINT (9656965.826316481 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c99,42242,5,2,1901-1950,47.72,POINT (9712625.57171312 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c98,42243,5,2,1901-1950,43.3,POINT (9768285.317109756 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c97,42530,5,2,1901-1950,54.79,POINT (8933389.136160204 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c96,42531,5,2,1901-1950,50.77,POINT (8989048.88155684 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c95,42532,5,2,1901-1950,52.13,POINT (9044708.626953477 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c94,42533,5,2,1901-1950,52.93,POINT (9100368.372350115 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c93,42534,5,2,1901-1950,55.59,POINT (9156028.117746752 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c92,42535,5,2,1901-1950,55,POINT (9211687.863143386 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c91,42536,5,2,1901-1950,60.57,POINT (9267347.608540025 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c90,42537,5,2,1901-1950,59.16,POINT (9323007.353936663 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c8f,42538,5,2,1901-1950,55.93,POINT (9378667.099333297 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c8e,42539,5,2,1901-1950,54.78,POINT (9434326.844729934 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c8d,42540,5,2,1901-1950,53.13,POINT (9489986.590126572 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c8c,42541,5,2,1901-1950,49.79,POINT (9545646.335523209 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c8b,42542,5,2,1901-1950,50.54,POINT (9601306.080919845 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c8a,42543,5,2,1901-1950,47.22,POINT (9656965.826316481 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c89,42544,5,2,1901-1950,49.18,POINT (9712625.57171312 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6c88,42545,5,2,1901-1950,48.24,POINT (9768285.317109756 3092272.122885534)
