FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e2a,41939,2,2,1901-1950,0.76,POINT (9656965.826316481 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e29,41940,2,2,1901-1950,0.78,POINT (9712625.57171312 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e28,41941,2,2,1901-1950,0.81,POINT (9768285.317109756 3217490.9158222144)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e27,42228,2,2,1901-1950,0.36,POINT (8933389.136160204 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e26,42229,2,2,1901-1950,0.39,POINT (8989048.88155684 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e25,42230,2,2,1901-1950,0.42,POINT (9044708.626953477 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e24,42231,2,2,1901-1950,0.46,POINT (9100368.372350115 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e23,42232,2,2,1901-1950,0.5,POINT (9156028.117746752 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e22,42233,2,2,1901-1950,0.54,POINT (9211687.863143386 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e21,42234,2,2,1901-1950,0.56,POINT (9267347.608540025 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e20,42235,2,2,1901-1950,0.58,POINT (9323007.353936663 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e1f,42236,2,2,1901-1950,0.61,POINT (9378667.099333297 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e1e,42237,2,2,1901-1950,0.64,POINT (9434326.844729934 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e1d,42238,2,2,1901-1950,0.66,POINT (9489986.590126572 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e1c,42239,2,2,1901-1950,0.7,POINT (9545646.335523209 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e1b,42240,2,2,1901-1950,0.71,POINT (9601306.080919845 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e1a,42241,2,2,1901-1950,0.71,POINT (9656965.826316481 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e19,42242,2,2,1901-1950,0.73,POINT (9712625.57171312 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e18,42243,2,2,1901-1950,0.73,POINT (9768285.317109756 3154740.816666564)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e17,42530,2,2,1901-1950,0.39,POINT (8933389.136160204 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e16,42531,2,2,1901-1950,0.42,POINT (8989048.88155684 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e15,42532,2,2,1901-1950,0.46,POINT (9044708.626953477 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e14,42533,2,2,1901-1950,0.49,POINT (9100368.372350115 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e13,42534,2,2,1901-1950,0.53,POINT (9156028.117746752 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e12,42535,2,2,1901-1950,0.57,POINT (9211687.863143386 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e11,42536,2,2,1901-1950,0.6,POINT (9267347.608540025 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e10,42537,2,2,1901-1950,0.64,POINT (9323007.353936663 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e0f,42538,2,2,1901-1950,0.64,POINT (9378667.099333297 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e0e,42539,2,2,1901-1950,0.66,POINT (9434326.844729934 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e0d,42540,2,2,1901-1950,0.66,POINT (9489986.590126572 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e0c,42541,2,2,1901-1950,0.66,POINT (9545646.335523209 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e0b,42542,2,2,1901-1950,0.67,POINT (9601306.080919845 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e0a,42543,2,2,1901-1950,0.67,POINT (9656965.826316481 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e09,42544,2,2,1901-1950,0.68,POINT (9712625.57171312 3092272.122885534)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6e08,42545,2,2,1901-1950,0.68,POINT (9768285.317109756 3092272.122885534)
