FID,id_punto,mes,mes_etiqueta,n_period,period,temp_min_normal,geom
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b57,40665,2,2,30,1980,3.64,POINT (8933389.136160204 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b56,40666,2,2,30,1980,-1.48,POINT (8989048.88155684 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b55,40667,2,2,30,1980,-11.85,POINT (9044708.626953477 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b54,40668,2,2,30,1980,-10.05,POINT (9100368.372350115 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b53,40669,2,2,30,1980,-14.06,POINT (9156028.117746752 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b52,40670,2,2,30,1980,-20.41,POINT (9211687.863143386 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b51,40671,2,2,30,1980,-18.6,POINT (9267347.608540025 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b50,40672,2,2,30,1980,-18.3,POINT (9323007.353936663 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b4f,40673,2,2,30,1980,-18.47,POINT (9378667.099333297 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b4e,40674,2,2,30,1980,-20.83,POINT (9434326.844729934 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b4d,40675,2,2,30,1980,-20.86,POINT (9489986.590126572 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b4c,40676,2,2,30,1980,-21.08,POINT (9545646.335523209 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b4b,40677,2,2,30,1980,-18.34,POINT (9601306.080919845 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a380d802b_-b4a,40678,2,2,30,1980,-19.36,POINT (9656965.826316481 3471454.9819268296)
