FID,id_punto,mes,mes_etiqueta,n_period,period,temp_normal,geom
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bd7,40665,2,2,30,1980,9.75,POINT (8933389.136160204 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bd6,40666,2,2,30,1980,4.82,POINT (8989048.88155684 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bd5,40667,2,2,30,1980,-4.9,POINT (9044708.626953477 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bd4,40668,2,2,30,1980,-2.94,POINT (9100368.372350115 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bd3,40669,2,2,30,1980,-6.56,POINT (9156028.117746752 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bd2,40670,2,2,30,1980,-12.5,POINT (9211687.863143386 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bd1,40671,2,2,30,1980,-10.52,POINT (9267347.608540025 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bd0,40672,2,2,30,1980,-10.07,POINT (9323007.353936663 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bcf,40673,2,2,30,1980,-10.04,POINT (9378667.099333297 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bce,40674,2,2,30,1980,-12.19,POINT (9434326.844729934 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bcd,40675,2,2,30,1980,-12.05,POINT (9489986.590126572 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bcc,40676,2,2,30,1980,-12.07,POINT (9545646.335523209 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bcb,40677,2,2,30,1980,-9.21,POINT (9601306.080919845 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bca,40678,2,2,30,1980,-10.13,POINT (9656965.826316481 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bc9,40679,2,2,30,1980,-13.97,POINT (9712625.57171312 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bc8,40680,2,2,30,1980,-13.1,POINT (9768285.317109756 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bc7,41295,2,2,30,1980,17.48,POINT (8933389.136160204 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bc6,41296,2,2,30,1980,16.45,POINT (8989048.88155684 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bc5,41297,2,2,30,1980,14.93,POINT (9044708.626953477 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bc4,41298,2,2,30,1980,10.51,POINT (9100368.372350115 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bc3,41299,2,2,30,1980,7.68,POINT (9156028.117746752 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bc2,41300,2,2,30,1980,1.65,POINT (9211687.863143386 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bc1,41301,2,2,30,1980,-8.88,POINT (9267347.608540025 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bc0,41302,2,2,30,1980,-8.72,POINT (9323007.353936663 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bbf,41303,2,2,30,1980,-11.54,POINT (9378667.099333297 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bbe,41304,2,2,30,1980,-14.7,POINT (9434326.844729934 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bbd,41305,2,2,30,1980,-14.76,POINT (9489986.590126572 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bbc,41306,2,2,30,1980,-12.02,POINT (9545646.335523209 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bbb,41307,2,2,30,1980,-13.59,POINT (9601306.080919845 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bba,41308,2,2,30,1980,-13.14,POINT (9656965.826316481 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bb9,41309,2,2,30,1980,-12.52,POINT (9712625.57171312 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bb8,41310,2,2,30,1980,-9.58,POINT (9768285.317109756 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bb7,40335,2,2,30,1980,-4.05,POINT (8933389.136160204 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bb6,40336,2,2,30,1980,-9.08,POINT (8989048.88155684 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bb5,40337,2,2,30,1980,-12.32,POINT (9044708.626953477 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bb4,40338,2,2,30,1980,-9.94,POINT (9100368.372350115 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bb3,40339,2,2,30,1980,-11.47,POINT (9156028.117746752 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bb2,40340,2,2,30,1980,-10.21,POINT (9211687.863143386 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bb1,40341,2,2,30,1980,-10.05,POINT (9267347.608540025 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bb0,40342,2,2,30,1980,-11.92,POINT (9323007.353936663 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-baf,40343,2,2,30,1980,-13.86,POINT (9378667.099333297 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bae,40344,2,2,30,1980,-14,POINT (9434326.844729934 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bad,40345,2,2,30,1980,-14.64,POINT (9489986.590126572 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bac,40346,2,2,30,1980,-13.77,POINT (9545646.335523209 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-bab,40347,2,2,30,1980,-12.3,POINT (9601306.080919845 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-baa,40348,2,2,30,1980,-12.02,POINT (9656965.826316481 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-ba9,40349,2,2,30,1980,-12.76,POINT (9712625.57171312 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-ba8,40350,2,2,30,1980,-13.78,POINT (9768285.317109756 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-ba7,42530,2,2,30,1980,18.24,POINT (8933389.136160204 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-ba6,42531,2,2,30,1980,18.29,POINT (8989048.88155684 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-ba5,42532,2,2,30,1980,18.53,POINT (9044708.626953477 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-ba4,42533,2,2,30,1980,18.8,POINT (9100368.372350115 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-ba3,42534,2,2,30,1980,18.89,POINT (9156028.117746752 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-ba2,42535,2,2,30,1980,18.96,POINT (9211687.863143386 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-ba1,42536,2,2,30,1980,19.05,POINT (9267347.608540025 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-ba0,42537,2,2,30,1980,18.82,POINT (9323007.353936663 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-b9f,42538,2,2,30,1980,18.7,POINT (9378667.099333297 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-b9e,42539,2,2,30,1980,18.58,POINT (9434326.844729934 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-b9d,42540,2,2,30,1980,18.36,POINT (9489986.590126572 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-b9c,42541,2,2,30,1980,18.02,POINT (9545646.335523209 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-b9b,42542,2,2,30,1980,17.57,POINT (9601306.080919845 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-b9a,42543,2,2,30,1980,15.41,POINT (9656965.826316481 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-b99,42544,2,2,30,1980,15.63,POINT (9712625.57171312 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-b98,42545,2,2,30,1980,15.02,POINT (9768285.317109756 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-b97,40981,2,2,30,1980,12.87,POINT (8933389.136160204 3407504.076175717)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-b96,40982,2,2,30,1980,9.63,POINT (8989048.88155684 3407504.076175717)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-b95,40983,2,2,30,1980,6.61,POINT (9044708.626953477 3407504.076175717)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-b94,40984,2,2,30,1980,3.48,POINT (9100368.372350115 3407504.076175717)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-b93,40985,2,2,30,1980,-2.96,POINT (9156028.117746752 3407504.076175717)
