FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74de,40665,5,5,30,1950,55.51,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74df,40666,5,5,30,1950,54.48,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74e0,40667,5,5,30,1950,43.7,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74e1,40668,5,5,30,1950,50.11,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74e2,40669,5,5,30,1950,49.23,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74e3,40670,5,5,30,1950,44.68,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74e4,40671,5,5,30,1950,49.68,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74e5,40672,5,5,30,1950,53.96,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74e6,40673,5,5,30,1950,57.37,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74e7,40674,5,5,30,1950,53.25,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74e8,40675,5,5,30,1950,53.88,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74e9,40676,5,5,30,1950,49.89,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74ea,40677,5,5,30,1950,53.05,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74eb,40678,5,5,30,1950,47,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74ec,40679,5,5,30,1950,41.78,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74ed,40680,5,5,30,1950,40.44,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74ee,41295,5,5,30,1950,35.79,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74ef,41296,5,5,30,1950,49.18,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74f0,41297,5,5,30,1950,66.92,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74f1,41298,5,5,30,1950,73.76,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74f2,41299,5,5,30,1950,79.39,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_74f3,41300,5,5,30,1950,72.6,POINT (9211687.863143386 3343864.953833735)
