FID,id_punto,mes,mes_etiqueta,n_period,period,temp_normal,geom
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fba,40665,4,4,30,1950,18.76,POINT (8933389.136160204 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fbb,40666,4,4,30,1950,13.18,POINT (8989048.88155684 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fbc,40667,4,4,30,1950,2.6,POINT (9044708.626953477 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fbd,40668,4,4,30,1950,4.83,POINT (9100368.372350115 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fbe,40669,4,4,30,1950,0.95,POINT (9156028.117746752 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fbf,40670,4,4,30,1950,-5.43,POINT (9211687.863143386 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fc0,40671,4,4,30,1950,-3.13,POINT (9267347.608540025 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fc1,40672,4,4,30,1950,-2.51,POINT (9323007.353936663 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fc2,40673,4,4,30,1950,-2.38,POINT (9378667.099333297 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fc3,40674,4,4,30,1950,-4.57,POINT (9434326.844729934 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fc4,40675,4,4,30,1950,-4.35,POINT (9489986.590126572 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fc5,40676,4,4,30,1950,-4.24,POINT (9545646.335523209 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fc6,40677,4,4,30,1950,-1.01,POINT (9601306.080919845 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fc7,40678,4,4,30,1950,-1.91,POINT (9656965.826316481 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fc8,40679,4,4,30,1950,-6.18,POINT (9712625.57171312 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fc9,40680,4,4,30,1950,-5.26,POINT (9768285.317109756 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fca,41295,4,4,30,1950,28.2,POINT (8933389.136160204 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fcb,41296,4,4,30,1950,26.93,POINT (8989048.88155684 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fcc,41297,4,4,30,1950,25.04,POINT (9044708.626953477 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fcd,41298,4,4,30,1950,19.67,POINT (9100368.372350115 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fce,41299,4,4,30,1950,16.49,POINT (9156028.117746752 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fcf,41300,4,4,30,1950,9.71,POINT (9211687.863143386 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fd0,41301,4,4,30,1950,-1.77,POINT (9267347.608540025 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fd1,41302,4,4,30,1950,-1.45,POINT (9323007.353936663 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fd2,41303,4,4,30,1950,-4.43,POINT (9378667.099333297 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fd3,41304,4,4,30,1950,-7.92,POINT (9434326.844729934 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fd4,41305,4,4,30,1950,-7.7,POINT (9489986.590126572 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fd5,41306,4,4,30,1950,-4.48,POINT (9545646.335523209 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fd6,41307,4,4,30,1950,-6.06,POINT (9601306.080919845 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fd7,41308,4,4,30,1950,-5.54,POINT (9656965.826316481 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fd8,41309,4,4,30,1950,-4.83,POINT (9712625.57171312 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fd9,41310,4,4,30,1950,-1.71,POINT (9768285.317109756 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fda,40335,4,4,30,1950,3.46,POINT (8933389.136160204 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fdb,40336,4,4,30,1950,-1.91,POINT (8989048.88155684 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fdc,40337,4,4,30,1950,-5.29,POINT (9044708.626953477 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fdd,40338,4,4,30,1950,-2.48,POINT (9100368.372350115 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fde,40339,4,4,30,1950,-4.18,POINT (9156028.117746752 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fdf,40340,4,4,30,1950,-2.55,POINT (9211687.863143386 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fe0,40341,4,4,30,1950,-2.33,POINT (9267347.608540025 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fe1,40342,4,4,30,1950,-4.31,POINT (9323007.353936663 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fe2,40343,4,4,30,1950,-6.31,POINT (9378667.099333297 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fe3,40344,4,4,30,1950,-6.28,POINT (9434326.844729934 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fe4,40345,4,4,30,1950,-6.97,POINT (9489986.590126572 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fe5,40346,4,4,30,1950,-5.86,POINT (9545646.335523209 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fe6,40347,4,4,30,1950,-4.34,POINT (9601306.080919845 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fe7,40348,4,4,30,1950,-3.9,POINT (9656965.826316481 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fe8,40349,4,4,30,1950,-4.69,POINT (9712625.57171312 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fe9,40350,4,4,30,1950,-5.98,POINT (9768285.317109756 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2fea,42530,4,4,30,1950,29.68,POINT (8933389.136160204 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a385bd859_2feb,42531,4,4,30,1950,29.52,POINT (8989048.88155684 3092272.122885534)
