FID,id_punto,mes,mes_etiqueta,n_period,period,temp_normal,geom
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7755,40665,9,9,30,1980,20.2,POINT (8933389.136160204 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7754,40666,9,9,30,1980,15.78,POINT (8989048.88155684 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7753,40667,9,9,30,1980,7.66,POINT (9044708.626953477 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7752,40668,9,9,30,1980,9.74,POINT (9100368.372350115 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7751,40669,9,9,30,1980,6.73,POINT (9156028.117746752 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7750,40670,9,9,30,1980,1.5,POINT (9211687.863143386 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-774f,40671,9,9,30,1980,3.69,POINT (9267347.608540025 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-774e,40672,9,9,30,1980,4.27,POINT (9323007.353936663 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-774d,40673,9,9,30,1980,4.65,POINT (9378667.099333297 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-774c,40674,9,9,30,1980,2.95,POINT (9434326.844729934 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-774b,40675,9,9,30,1980,3.22,POINT (9489986.590126572 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-774a,40676,9,9,30,1980,3.42,POINT (9545646.335523209 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7749,40677,9,9,30,1980,6.42,POINT (9601306.080919845 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7748,40678,9,9,30,1980,5.62,POINT (9656965.826316481 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7747,40679,9,9,30,1980,1.72,POINT (9712625.57171312 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7746,40680,9,9,30,1980,2.51,POINT (9768285.317109756 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7745,41295,9,9,30,1980,28.39,POINT (8933389.136160204 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7744,41296,9,9,30,1980,27.28,POINT (8989048.88155684 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7743,41297,9,9,30,1980,25.65,POINT (9044708.626953477 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7742,41298,9,9,30,1980,21.13,POINT (9100368.372350115 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7741,41299,9,9,30,1980,18.61,POINT (9156028.117746752 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7740,41300,9,9,30,1980,13.39,POINT (9211687.863143386 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-773f,41301,9,9,30,1980,4.08,POINT (9267347.608540025 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-773e,41302,9,9,30,1980,4.55,POINT (9323007.353936663 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-773d,41303,9,9,30,1980,2.12,POINT (9378667.099333297 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-773c,41304,9,9,30,1980,-0.7,POINT (9434326.844729934 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-773b,41305,9,9,30,1980,-0.42,POINT (9489986.590126572 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-773a,41306,9,9,30,1980,2.65,POINT (9545646.335523209 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7739,41307,9,9,30,1980,1.34,POINT (9601306.080919845 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7738,41308,9,9,30,1980,1.93,POINT (9656965.826316481 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7737,41309,9,9,30,1980,2.63,POINT (9712625.57171312 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7736,41310,9,9,30,1980,5.41,POINT (9768285.317109756 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7735,40335,9,9,30,1980,8.52,POINT (8933389.136160204 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7734,40336,9,9,30,1980,4.5,POINT (8989048.88155684 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7733,40337,9,9,30,1980,1.67,POINT (9044708.626953477 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-7732,40338,9,9,30,1980,4.15,POINT (9100368.372350115 3535725.659799159)
