Cold Spell Duration Index - (Days), Year, Model, Statistics, ISO3
-2.1816, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
-2.159, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
-3.3175, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
-3.1831, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
-2.2961, 2080-2099, hadgem2_cc, Annual Anomaly, NPL
-2.2057, 2080-2099, hadgem2_es, Annual Anomaly, NPL
-3.5694, 2080-2099, inmcm4, Annual Anomaly, NPL
-4.438, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
-2.2909, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
-4.206, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, NPL
-2.5189, 2080-2099, miroc_esm, Annual Anomaly, NPL
-2.3046, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
-2.8598, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
-3.3295, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
-2.5608, 2080-2099, noresm1_m, Annual Anomaly, NPL
-2.7454, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
-2.7454, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
-2.7345, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
