Cold Spell Duration Index - (Days), Year, Model, Statistics, ISO3
0.07157, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
0.05506, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
0.08851, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
0.04741, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
0.00528, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
-0.1118, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
0.0308, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
0.21924, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
0.18495, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
-0.5991, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
-3.8633, 2020-2039, bnu_esm, Annual Anomaly, NPL
-1.3279, 2020-2039, canesm2, Annual Anomaly, NPL
-1.9874, 2020-2039, ccsm4, Annual Anomaly, NPL
-2.1783, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
-1.3901, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
-3.7076, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
-1.7586, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
-0.1662, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
-1.6914, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
-1.6837, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
-1.6239, 2020-2039, hadgem2_es, Annual Anomaly, NPL
-3.499, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
-1.8582, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
-1.9287, 2020-2039, miroc_esm, Annual Anomaly, NPL
-1.2699, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
-1.4008, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
-2.7953, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
-1.2803, 2020-2039, noresm1_m, Annual Anomaly, NPL
-2.5997, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
-2.086, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
-0.5313, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
