Largest Single Day Rainfall - (MM), Year, Model, Statistics, ISO3
1.22652, 2040-2059, canesm2, May Anomaly, NPL
8.35354, 2040-2059, canesm2, Jun Anomaly, NPL
14.6863, 2040-2059, canesm2, Jul Anomaly, NPL
17.5362, 2040-2059, canesm2, Aug Anomaly, NPL
7.77685, 2040-2059, canesm2, Sep Anomaly, NPL
2.7977, 2040-2059, canesm2, Oct Anomaly, NPL
-7.4578, 2040-2059, canesm2, Nov Anomaly, NPL
-0.6854, 2040-2059, canesm2, Dec Anomaly, NPL
6.21447, 2040-2059, ccsm4, Jan Anomaly, NPL
-5.401, 2040-2059, ccsm4, Feb Anomaly, NPL
-5.4116, 2040-2059, ccsm4, Mar Anomaly, NPL
4.82104, 2040-2059, ccsm4, Apr Anomaly, NPL
2.16564, 2040-2059, ccsm4, May Anomaly, NPL
-6.5354, 2040-2059, ccsm4, Jun Anomaly, NPL
7.22215, 2040-2059, ccsm4, Jul Anomaly, NPL
21.2588, 2040-2059, ccsm4, Aug Anomaly, NPL
14.3368, 2040-2059, ccsm4, Sep Anomaly, NPL
1.24679, 2040-2059, ccsm4, Oct Anomaly, NPL
-9.4665, 2040-2059, ccsm4, Nov Anomaly, NPL
-23.543, 2040-2059, ccsm4, Dec Anomaly, NPL
9.15809, 2040-2059, cesm1_bgc, Jan Anomaly, NPL
6.73787, 2040-2059, cesm1_bgc, Feb Anomaly, NPL
2.92567, 2040-2059, cesm1_bgc, Mar Anomaly, NPL
-2.4835, 2040-2059, cesm1_bgc, Apr Anomaly, NPL
1.25429, 2040-2059, cesm1_bgc, May Anomaly, NPL
-8.5155, 2040-2059, cesm1_bgc, Jun Anomaly, NPL
28.0818, 2040-2059, cesm1_bgc, Jul Anomaly, NPL
5.83062, 2040-2059, cesm1_bgc, Aug Anomaly, NPL
4.32144, 2040-2059, cesm1_bgc, Sep Anomaly, NPL
4.28247, 2040-2059, cesm1_bgc, Oct Anomaly, NPL
-0.4067, 2040-2059, cesm1_bgc, Nov Anomaly, NPL
-6.562, 2040-2059, cesm1_bgc, Dec Anomaly, NPL
-6.6449, 2040-2059, cesm1_cam5, Jan Anomaly, NPL
2.11485, 2040-2059, cesm1_cam5, Feb Anomaly, NPL
-0.6153, 2040-2059, cesm1_cam5, Mar Anomaly, NPL
1.2592, 2040-2059, cesm1_cam5, Apr Anomaly, NPL
5.60219, 2040-2059, cesm1_cam5, May Anomaly, NPL
11.4112, 2040-2059, cesm1_cam5, Jun Anomaly, NPL
17.4182, 2040-2059, cesm1_cam5, Jul Anomaly, NPL
22.9655, 2040-2059, cesm1_cam5, Aug Anomaly, NPL
6.13849, 2040-2059, cesm1_cam5, Sep Anomaly, NPL
13.3512, 2040-2059, cesm1_cam5, Oct Anomaly, NPL
5.92747, 2040-2059, cesm1_cam5, Nov Anomaly, NPL
1.76447, 2040-2059, cesm1_cam5, Dec Anomaly, NPL
-9.8321, 2040-2059, cnrm_cm5, Jan Anomaly, NPL
1.30688, 2040-2059, cnrm_cm5, Feb Anomaly, NPL
-3.2735, 2040-2059, cnrm_cm5, Mar Anomaly, NPL
-2.8106, 2040-2059, cnrm_cm5, Apr Anomaly, NPL
1.88388, 2040-2059, cnrm_cm5, May Anomaly, NPL
5.81149, 2040-2059, cnrm_cm5, Jun Anomaly, NPL
-5.4174, 2040-2059, cnrm_cm5, Jul Anomaly, NPL
1.60364, 2040-2059, cnrm_cm5, Aug Anomaly, NPL
0.65523, 2040-2059, cnrm_cm5, Sep Anomaly, NPL
10.0679, 2040-2059, cnrm_cm5, Oct Anomaly, NPL
-5.9036, 2040-2059, cnrm_cm5, Nov Anomaly, NPL
-3.631, 2040-2059, cnrm_cm5, Dec Anomaly, NPL
-2.9913, 2040-2059, csiro_mk3_6_0, Jan Anomaly, NPL
-6.3807, 2040-2059, csiro_mk3_6_0, Feb Anomaly, NPL
-0.333, 2040-2059, csiro_mk3_6_0, Mar Anomaly, NPL
-0.4041, 2040-2059, csiro_mk3_6_0, Apr Anomaly, NPL
0.69746, 2040-2059, csiro_mk3_6_0, May Anomaly, NPL
-0.0218, 2040-2059, csiro_mk3_6_0, Jun Anomaly, NPL
-0.2197, 2040-2059, csiro_mk3_6_0, Jul Anomaly, NPL
0.85632, 2040-2059, csiro_mk3_6_0, Aug Anomaly, NPL
1.85559, 2040-2059, csiro_mk3_6_0, Sep Anomaly, NPL
3.12979, 2040-2059, csiro_mk3_6_0, Oct Anomaly, NPL
-1.1009, 2040-2059, csiro_mk3_6_0, Nov Anomaly, NPL
1.92551, 2040-2059, csiro_mk3_6_0, Dec Anomaly, NPL
9.68991, 2040-2059, gfdl_cm3, Jan Anomaly, NPL
1.35912, 2040-2059, gfdl_cm3, Feb Anomaly, NPL
3.13287, 2040-2059, gfdl_cm3, Mar Anomaly, NPL
-1.703, 2040-2059, gfdl_cm3, Apr Anomaly, NPL
0.91688, 2040-2059, gfdl_cm3, May Anomaly, NPL
0.78571, 2040-2059, gfdl_cm3, Jun Anomaly, NPL
6.90259, 2040-2059, gfdl_cm3, Jul Anomaly, NPL
8.77659, 2040-2059, gfdl_cm3, Aug Anomaly, NPL
-2.6675, 2040-2059, gfdl_cm3, Sep Anomaly, NPL
-0.8414, 2040-2059, gfdl_cm3, Oct Anomaly, NPL
-1.7999, 2040-2059, gfdl_cm3, Nov Anomaly, NPL
-3.6096, 2040-2059, gfdl_cm3, Dec Anomaly, NPL
-3.0992, 2040-2059, gfdl_esm2g, Jan Anomaly, NPL
-0.3123, 2040-2059, gfdl_esm2g, Feb Anomaly, NPL
1.43585, 2040-2059, gfdl_esm2g, Mar Anomaly, NPL
0.25745, 2040-2059, gfdl_esm2g, Apr Anomaly, NPL
0.98126, 2040-2059, gfdl_esm2g, May Anomaly, NPL
3.20977, 2040-2059, gfdl_esm2g, Jun Anomaly, NPL
2.12549, 2040-2059, gfdl_esm2g, Jul Anomaly, NPL
11.9147, 2040-2059, gfdl_esm2g, Aug Anomaly, NPL
-3.0985, 2040-2059, gfdl_esm2g, Sep Anomaly, NPL
-4.2805, 2040-2059, gfdl_esm2g, Oct Anomaly, NPL
3.15394, 2040-2059, gfdl_esm2g, Nov Anomaly, NPL
0.43522, 2040-2059, gfdl_esm2g, Dec Anomaly, NPL
-0.5114, 2040-2059, gfdl_esm2m, Jan Anomaly, NPL
-1.4548, 2040-2059, gfdl_esm2m, Feb Anomaly, NPL
2.4335, 2040-2059, gfdl_esm2m, Mar Anomaly, NPL
-2.6896, 2040-2059, gfdl_esm2m, Apr Anomaly, NPL
-0.1463, 2040-2059, gfdl_esm2m, May Anomaly, NPL
4.85718, 2040-2059, gfdl_esm2m, Jun Anomaly, NPL
-4.2634, 2040-2059, gfdl_esm2m, Jul Anomaly, NPL
3.02077, 2040-2059, gfdl_esm2m, Aug Anomaly, NPL
12.0299, 2040-2059, gfdl_esm2m, Sep Anomaly, NPL
1.06059, 2040-2059, gfdl_esm2m, Oct Anomaly, NPL
-2.7333, 2040-2059, gfdl_esm2m, Nov Anomaly, NPL
2.30687, 2040-2059, gfdl_esm2m, Dec Anomaly, NPL
-2.2721, 2040-2059, hadgem2_ao, Jan Anomaly, NPL
-3.5132, 2040-2059, hadgem2_ao, Feb Anomaly, NPL
2.76044, 2040-2059, hadgem2_ao, Mar Anomaly, NPL
1.58569, 2040-2059, hadgem2_ao, Apr Anomaly, NPL
2.97599, 2040-2059, hadgem2_ao, May Anomaly, NPL
7.79228, 2040-2059, hadgem2_ao, Jun Anomaly, NPL
5.72363, 2040-2059, hadgem2_ao, Jul Anomaly, NPL
2.06767, 2040-2059, hadgem2_ao, Aug Anomaly, NPL
3.24186, 2040-2059, hadgem2_ao, Sep Anomaly, NPL
-1.7026, 2040-2059, hadgem2_ao, Oct Anomaly, NPL
-3.1492, 2040-2059, hadgem2_ao, Nov Anomaly, NPL
-1.9191, 2040-2059, hadgem2_ao, Dec Anomaly, NPL
2.20907, 2040-2059, hadgem2_cc, Jan Anomaly, NPL
-0.6572, 2040-2059, hadgem2_cc, Feb Anomaly, NPL
-2.5209, 2040-2059, hadgem2_cc, Mar Anomaly, NPL
-1.6659, 2040-2059, hadgem2_cc, Apr Anomaly, NPL
-0.3527, 2040-2059, hadgem2_cc, May Anomaly, NPL
1.74572, 2040-2059, hadgem2_cc, Jun Anomaly, NPL
6.43209, 2040-2059, hadgem2_cc, Jul Anomaly, NPL
3.75167, 2040-2059, hadgem2_cc, Aug Anomaly, NPL
5.906, 2040-2059, hadgem2_cc, Sep Anomaly, NPL
-0.4657, 2040-2059, hadgem2_cc, Oct Anomaly, NPL
-3.7865, 2040-2059, hadgem2_cc, Nov Anomaly, NPL
0.65709, 2040-2059, hadgem2_cc, Dec Anomaly, NPL
-2.4365, 2040-2059, inmcm4, Jan Anomaly, NPL
-3.6184, 2040-2059, inmcm4, Feb Anomaly, NPL
-1.8361, 2040-2059, inmcm4, Mar Anomaly, NPL
-0.1556, 2040-2059, inmcm4, Apr Anomaly, NPL
0.31668, 2040-2059, inmcm4, May Anomaly, NPL
2.85584, 2040-2059, inmcm4, Jun Anomaly, NPL
1.89147, 2040-2059, inmcm4, Jul Anomaly, NPL
0.13409, 2040-2059, inmcm4, Aug Anomaly, NPL
0.81021, 2040-2059, inmcm4, Sep Anomaly, NPL
-0.2886, 2040-2059, inmcm4, Oct Anomaly, NPL
-7.488, 2040-2059, inmcm4, Nov Anomaly, NPL
1.82442, 2040-2059, inmcm4, Dec Anomaly, NPL
-10.299, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
-2.7552, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
-6.9229, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
-3.4491, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
-0.1938, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
1.91472, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
4.72583, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
5.37032, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
5.78426, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
-1.8228, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
9.02785, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
-3.6578, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
-4.2391, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
-2.9317, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
-1.8265, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
-3.4572, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
0.33643, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
5.00557, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
8.19348, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
7.62496, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
2.99634, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
-2.1347, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
-5.3676, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
3.41639, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
8.12502, 2040-2059, ipsl_cm5b_lr, Jan Anomaly, NPL
3.80265, 2040-2059, ipsl_cm5b_lr, Feb Anomaly, NPL
0.21637, 2040-2059, ipsl_cm5b_lr, Mar Anomaly, NPL
1.11712, 2040-2059, ipsl_cm5b_lr, Apr Anomaly, NPL
-3.7273, 2040-2059, ipsl_cm5b_lr, May Anomaly, NPL
1.78805, 2040-2059, ipsl_cm5b_lr, Jun Anomaly, NPL
-0.2943, 2040-2059, ipsl_cm5b_lr, Jul Anomaly, NPL
0.53675, 2040-2059, ipsl_cm5b_lr, Aug Anomaly, NPL
-0.2973, 2040-2059, ipsl_cm5b_lr, Sep Anomaly, NPL
0.11821, 2040-2059, ipsl_cm5b_lr, Oct Anomaly, NPL
-7.1214, 2040-2059, ipsl_cm5b_lr, Nov Anomaly, NPL
11.5042, 2040-2059, ipsl_cm5b_lr, Dec Anomaly, NPL
-6.6425, 2040-2059, miroc5, Jan Anomaly, NPL
4.60345, 2040-2059, miroc5, Feb Anomaly, NPL
-3.4723, 2040-2059, miroc5, Mar Anomaly, NPL
-1.7449, 2040-2059, miroc5, Apr Anomaly, NPL
9.87839, 2040-2059, miroc5, May Anomaly, NPL
5.30473, 2040-2059, miroc5, Jun Anomaly, NPL
4.11845, 2040-2059, miroc5, Jul Anomaly, NPL
7.56116, 2040-2059, miroc5, Aug Anomaly, NPL
6.25819, 2040-2059, miroc5, Sep Anomaly, NPL
4.37694, 2040-2059, miroc5, Oct Anomaly, NPL
-2.1981, 2040-2059, miroc5, Nov Anomaly, NPL
-1.856, 2040-2059, miroc5, Dec Anomaly, NPL
3.45367, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
-0.8034, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
-1.4819, 2040-2059, miroc_esm_chem, Mar Anomaly, NPL
-2.1562, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
-3.3023, 2040-2059, miroc_esm_chem, May Anomaly, NPL
-1.6266, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
5.12526, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
3.69985, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
2.79865, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
5.05595, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
-3.7424, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
-2.6507, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
-0.3417, 2040-2059, miroc_esm, Jan Anomaly, NPL
0.49418, 2040-2059, miroc_esm, Feb Anomaly, NPL
1.67571, 2040-2059, miroc_esm, Mar Anomaly, NPL
6.8896, 2040-2059, miroc_esm, Apr Anomaly, NPL
-1.1976, 2040-2059, miroc_esm, May Anomaly, NPL
0.54878, 2040-2059, miroc_esm, Jun Anomaly, NPL
1.01631, 2040-2059, miroc_esm, Jul Anomaly, NPL
-0.7524, 2040-2059, miroc_esm, Aug Anomaly, NPL
3.03001, 2040-2059, miroc_esm, Sep Anomaly, NPL
1.69535, 2040-2059, miroc_esm, Oct Anomaly, NPL
-3.4248, 2040-2059, miroc_esm, Nov Anomaly, NPL
2.60127, 2040-2059, miroc_esm, Dec Anomaly, NPL
2.01831, 2040-2059, mpi_esm_lr, Jan Anomaly, NPL
-3.5551, 2040-2059, mpi_esm_lr, Feb Anomaly, NPL
-4.1448, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
-4.0168, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
0.69942, 2040-2059, mpi_esm_lr, May Anomaly, NPL
-1.8925, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
2.95813, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
-0.6198, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
4.47289, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
-5.4432, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
-8.1154, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
-3.0312, 2040-2059, mpi_esm_lr, Dec Anomaly, NPL
-0.7149, 2040-2059, mpi_esm_mr, Jan Anomaly, NPL
-7.1826, 2040-2059, mpi_esm_mr, Feb Anomaly, NPL
-1.8648, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
3.44855, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
-2.0759, 2040-2059, mpi_esm_mr, May Anomaly, NPL
-11.428, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
18.7978, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
-2.1765, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
0.98991, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
-0.0371, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
9.32961, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
5.69535, 2040-2059, mpi_esm_mr, Dec Anomaly, NPL
1.20955, 2040-2059, mri_cgcm3, Jan Anomaly, NPL
1.62862, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
-2.2238, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
0.18058, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
0.19741, 2040-2059, mri_cgcm3, May Anomaly, NPL
2.75826, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
7.19842, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
4.88583, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
8.23414, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
9.44959, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
-4.559, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
-7.1215, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
1.66696, 2040-2059, noresm1_m, Jan Anomaly, NPL
-1.7615, 2040-2059, noresm1_m, Feb Anomaly, NPL
-1.8573, 2040-2059, noresm1_m, Mar Anomaly, NPL
-2.8422, 2040-2059, noresm1_m, Apr Anomaly, NPL
4.25084, 2040-2059, noresm1_m, May Anomaly, NPL
1.84843, 2040-2059, noresm1_m, Jun Anomaly, NPL
11.7224, 2040-2059, noresm1_m, Jul Anomaly, NPL
13.1054, 2040-2059, noresm1_m, Aug Anomaly, NPL
9.25683, 2040-2059, noresm1_m, Sep Anomaly, NPL
2.98128, 2040-2059, noresm1_m, Oct Anomaly, NPL
3.33455, 2040-2059, noresm1_m, Nov Anomaly, NPL
1.67919, 2040-2059, noresm1_m, Dec Anomaly, NPL
-7.565, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
-6.6826, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
-6.1841, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
-5.1707, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-6.3186, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
-17.012, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-26.364, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-21.533, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
-11.295, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
-13.746, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
-12.087, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
-8.0796, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
-1.4451, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
-0.9929, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
-0.8051, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.4068, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
0.6983, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
2.88534, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
4.36688, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
4.54411, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
3.99558, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
2.50957, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
-3.2338, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
-0.8628, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
11.7452, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
10.5373, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
5.52141, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
7.13033, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
18.3383, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
43.1835, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
74.328, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
58.1743, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
44.1421, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
18.8997, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
10.5716, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
11.3262, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
8.52197, 2040-2059, access1_0, Annual Anomaly, NPL
7.73075, 2040-2059, access1_3, Annual Anomaly, NPL
9.9469, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
11.144, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
6.53299, 2040-2059, bnu_esm, Annual Anomaly, NPL
18.829, 2040-2059, canesm2, Annual Anomaly, NPL
5.68163, 2040-2059, ccsm4, Annual Anomaly, NPL
12.1985, 2040-2059, cesm1_bgc, Annual Anomaly, NPL
19.8679, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
-1.5507, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
-0.8426, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
1.21372, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
4.61411, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
2.5444, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
6.19484, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
6.31028, 2040-2059, hadgem2_cc, Annual Anomaly, NPL
0.40266, 2040-2059, inmcm4, Annual Anomaly, NPL
0.92258, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
4.83229, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
-0.1254, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, NPL
7.06634, 2040-2059, miroc5, Annual Anomaly, NPL
4.94356, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
2.76409, 2040-2059, miroc_esm, Annual Anomaly, NPL
3.06285, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
9.86432, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
8.79241, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
13.8112, 2040-2059, noresm1_m, Annual Anomaly, NPL
-30.54, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
4.2738, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
77.9752, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
