Largest Single Day Rainfall - (MM), Year, Model, Statistics, ISO3
3.2197, 2020-2039, gfdl_cm3, Feb Anomaly, NPL
2.42478, 2020-2039, gfdl_cm3, Mar Anomaly, NPL
0.54044, 2020-2039, gfdl_cm3, Apr Anomaly, NPL
0.48591, 2020-2039, gfdl_cm3, May Anomaly, NPL
2.58909, 2020-2039, gfdl_cm3, Jun Anomaly, NPL
6.99707, 2020-2039, gfdl_cm3, Jul Anomaly, NPL
0.50456, 2020-2039, gfdl_cm3, Aug Anomaly, NPL
-2.3894, 2020-2039, gfdl_cm3, Sep Anomaly, NPL
4.86061, 2020-2039, gfdl_cm3, Oct Anomaly, NPL
-7.9342, 2020-2039, gfdl_cm3, Nov Anomaly, NPL
-5.7306, 2020-2039, gfdl_cm3, Dec Anomaly, NPL
-3.6908, 2020-2039, gfdl_esm2g, Jan Anomaly, NPL
-3.707, 2020-2039, gfdl_esm2g, Feb Anomaly, NPL
0.32933, 2020-2039, gfdl_esm2g, Mar Anomaly, NPL
-0.9284, 2020-2039, gfdl_esm2g, Apr Anomaly, NPL
0.09151, 2020-2039, gfdl_esm2g, May Anomaly, NPL
-4.3928, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
4.97273, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
15.8321, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
-6.9604, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
-1.2479, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
3.43795, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
2.86706, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
-1.8722, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
-6.4359, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
0.98838, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
1.45368, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
2.39335, 2020-2039, gfdl_esm2m, May Anomaly, NPL
8.25995, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
-4.3515, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
-2.9187, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
-0.0979, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
-0.5402, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
-3.077, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
5.23197, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
-0.1089, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
-1.5021, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
2.58013, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
-0.2467, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
4.48347, 2020-2039, hadgem2_ao, May Anomaly, NPL
6.30445, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
6.83837, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
5.67322, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
3.50508, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
-1.1478, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
-2.4908, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
2.10625, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
7.53397, 2020-2039, hadgem2_es, Jan Anomaly, NPL
2.36776, 2020-2039, hadgem2_es, Feb Anomaly, NPL
-1.6275, 2020-2039, hadgem2_es, Mar Anomaly, NPL
0.56672, 2020-2039, hadgem2_es, Apr Anomaly, NPL
0.6342, 2020-2039, hadgem2_es, May Anomaly, NPL
-0.8122, 2020-2039, hadgem2_es, Jun Anomaly, NPL
-0.8291, 2020-2039, hadgem2_es, Jul Anomaly, NPL
2.54534, 2020-2039, hadgem2_es, Aug Anomaly, NPL
0.23837, 2020-2039, hadgem2_es, Sep Anomaly, NPL
-0.3017, 2020-2039, hadgem2_es, Oct Anomaly, NPL
-1.6675, 2020-2039, hadgem2_es, Nov Anomaly, NPL
0.26669, 2020-2039, hadgem2_es, Dec Anomaly, NPL
-6.0044, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
-3.174, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
-1.2437, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
-2.5759, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
-1.8964, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
1.06987, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
1.78746, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
1.4173, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
0.91241, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
-3.3099, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
-1.6582, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
7.37951, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
-4.236, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
-6.4338, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
-3.4604, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
6.69591, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
0.29465, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
5.1559, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
5.13866, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
6.26978, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
5.30529, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
3.52765, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
-5.8454, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
-2.6869, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
-2.1476, 2020-2039, miroc5, Jan Anomaly, NPL
-0.1714, 2020-2039, miroc5, Feb Anomaly, NPL
-0.7286, 2020-2039, miroc5, Mar Anomaly, NPL
1.05187, 2020-2039, miroc5, Apr Anomaly, NPL
-0.8554, 2020-2039, miroc5, May Anomaly, NPL
3.05027, 2020-2039, miroc5, Jun Anomaly, NPL
17.3722, 2020-2039, miroc5, Jul Anomaly, NPL
1.32678, 2020-2039, miroc5, Aug Anomaly, NPL
2.97855, 2020-2039, miroc5, Sep Anomaly, NPL
3.01032, 2020-2039, miroc5, Oct Anomaly, NPL
-1.8984, 2020-2039, miroc5, Nov Anomaly, NPL
-0.0234, 2020-2039, miroc5, Dec Anomaly, NPL
2.80058, 2020-2039, miroc_esm_chem, Jan Anomaly, NPL
3.89202, 2020-2039, miroc_esm_chem, Feb Anomaly, NPL
-2.3069, 2020-2039, miroc_esm_chem, Mar Anomaly, NPL
-0.8218, 2020-2039, miroc_esm_chem, Apr Anomaly, NPL
1.17203, 2020-2039, miroc_esm_chem, May Anomaly, NPL
0.92813, 2020-2039, miroc_esm_chem, Jun Anomaly, NPL
9.11683, 2020-2039, miroc_esm_chem, Jul Anomaly, NPL
5.75136, 2020-2039, miroc_esm_chem, Aug Anomaly, NPL
2.12933, 2020-2039, miroc_esm_chem, Sep Anomaly, NPL
0.58825, 2020-2039, miroc_esm_chem, Oct Anomaly, NPL
-4.3242, 2020-2039, miroc_esm_chem, Nov Anomaly, NPL
-7.1509, 2020-2039, miroc_esm_chem, Dec Anomaly, NPL
1.17742, 2020-2039, miroc_esm, Jan Anomaly, NPL
-3.4811, 2020-2039, miroc_esm, Feb Anomaly, NPL
0.52136, 2020-2039, miroc_esm, Mar Anomaly, NPL
5.75618, 2020-2039, miroc_esm, Apr Anomaly, NPL
-2.8391, 2020-2039, miroc_esm, May Anomaly, NPL
2.12798, 2020-2039, miroc_esm, Jun Anomaly, NPL
0.41351, 2020-2039, miroc_esm, Jul Anomaly, NPL
1.49813, 2020-2039, miroc_esm, Aug Anomaly, NPL
1.088, 2020-2039, miroc_esm, Sep Anomaly, NPL
3.20057, 2020-2039, miroc_esm, Oct Anomaly, NPL
-4.2348, 2020-2039, miroc_esm, Nov Anomaly, NPL
4.48054, 2020-2039, miroc_esm, Dec Anomaly, NPL
-0.5881, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
-3.6477, 2020-2039, mpi_esm_lr, Feb Anomaly, NPL
-1.9366, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
-5.1107, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
0.35745, 2020-2039, mpi_esm_lr, May Anomaly, NPL
4.03244, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
0.56432, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
-4.9266, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
1.94019, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
0.41677, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
-4.3769, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
-0.1661, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
-1.2358, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
-5.597, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
-0.4044, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
1.93732, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
-2.7268, 2020-2039, mpi_esm_mr, May Anomaly, NPL
-7.9288, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
3.21045, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
-4.1648, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
-2.5553, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
4.37148, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
7.63446, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
9.38292, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
4.19635, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
-0.364, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
1.34762, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
0.55394, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
-0.4194, 2020-2039, mri_cgcm3, May Anomaly, NPL
-0.0924, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
3.41707, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
1.49611, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
-1.0178, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
1.03976, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
-5.0727, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
5.55921, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
-0.8267, 2020-2039, noresm1_m, Jan Anomaly, NPL
-1.2167, 2020-2039, noresm1_m, Feb Anomaly, NPL
-2.7766, 2020-2039, noresm1_m, Mar Anomaly, NPL
-1.1111, 2020-2039, noresm1_m, Apr Anomaly, NPL
0.24451, 2020-2039, noresm1_m, May Anomaly, NPL
2.41454, 2020-2039, noresm1_m, Jun Anomaly, NPL
6.61091, 2020-2039, noresm1_m, Jul Anomaly, NPL
7.18236, 2020-2039, noresm1_m, Aug Anomaly, NPL
1.88673, 2020-2039, noresm1_m, Sep Anomaly, NPL
-4.9336, 2020-2039, noresm1_m, Oct Anomaly, NPL
-7.8108, 2020-2039, noresm1_m, Nov Anomaly, NPL
2.68385, 2020-2039, noresm1_m, Dec Anomaly, NPL
-5.7859, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-7.9858, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-6.5365, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-5.2961, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-7.4628, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-19.234, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-25.314, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-22.167, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-11.321, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-12.346, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-11.313, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-6.393, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
-0.2049, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
-1.9842, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
-1.113, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.1321, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
-0.6099, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
2.43735, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
7.2857, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
4.08184, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
3.25051, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
2.67112, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
-2.488, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
0.47351, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
11.5997, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
6.41364, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
5.24137, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
7.87317, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
15.4053, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
41.891, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
54.2638, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
46.5537, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
33.7057, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
16.2679, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
6.87637, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
12.5062, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
-1.3097, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
5.19133, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
6.94478, 2020-2039, bnu_esm, Annual Anomaly, NPL
12.7624, 2020-2039, canesm2, Annual Anomaly, NPL
-1.3984, 2020-2039, ccsm4, Annual Anomaly, NPL
14.0297, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
2.83022, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
-0.3807, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
0.39609, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
5.2158, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
-3.6637, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
8.33588, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
1.84698, 2020-2039, hadgem2_es, Annual Anomaly, NPL
0.73104, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
3.723, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
10.3924, 2020-2039, miroc5, Annual Anomaly, NPL
6.72231, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
2.05999, 2020-2039, miroc_esm, Annual Anomaly, NPL
-1.1287, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
4.38407, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
6.73179, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
4.50374, 2020-2039, noresm1_m, Annual Anomaly, NPL
-26.836, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
5.8225, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
59.157, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
