Largest Single Day Rainfall - (MM), Year, Model, Statistics, ISO3
0.23744, 2060-2079, csiro_mk3_6_0, Jul Anomaly, NPL
3.17981, 2060-2079, csiro_mk3_6_0, Aug Anomaly, NPL
6.02552, 2060-2079, csiro_mk3_6_0, Sep Anomaly, NPL
5.09732, 2060-2079, csiro_mk3_6_0, Oct Anomaly, NPL
3.74846, 2060-2079, csiro_mk3_6_0, Nov Anomaly, NPL
1.91359, 2060-2079, csiro_mk3_6_0, Dec Anomaly, NPL
9.31833, 2060-2079, gfdl_cm3, Jan Anomaly, NPL
2.85663, 2060-2079, gfdl_cm3, Feb Anomaly, NPL
-1.0435, 2060-2079, gfdl_cm3, Mar Anomaly, NPL
-0.7591, 2060-2079, gfdl_cm3, Apr Anomaly, NPL
-1.3112, 2060-2079, gfdl_cm3, May Anomaly, NPL
5.01256, 2060-2079, gfdl_cm3, Jun Anomaly, NPL
11.8729, 2060-2079, gfdl_cm3, Jul Anomaly, NPL
18.6208, 2060-2079, gfdl_cm3, Aug Anomaly, NPL
-0.3412, 2060-2079, gfdl_cm3, Sep Anomaly, NPL
5.98675, 2060-2079, gfdl_cm3, Oct Anomaly, NPL
5.8963, 2060-2079, gfdl_cm3, Nov Anomaly, NPL
-13.755, 2060-2079, gfdl_cm3, Dec Anomaly, NPL
-2.5519, 2060-2079, gfdl_esm2g, Jan Anomaly, NPL
-1.6863, 2060-2079, gfdl_esm2g, Feb Anomaly, NPL
-1.9921, 2060-2079, gfdl_esm2g, Mar Anomaly, NPL
-1.3146, 2060-2079, gfdl_esm2g, Apr Anomaly, NPL
2.2073, 2060-2079, gfdl_esm2g, May Anomaly, NPL
5.63092, 2060-2079, gfdl_esm2g, Jun Anomaly, NPL
5.97215, 2060-2079, gfdl_esm2g, Jul Anomaly, NPL
17.0114, 2060-2079, gfdl_esm2g, Aug Anomaly, NPL
-8.0586, 2060-2079, gfdl_esm2g, Sep Anomaly, NPL
-3.664, 2060-2079, gfdl_esm2g, Oct Anomaly, NPL
2.03683, 2060-2079, gfdl_esm2g, Nov Anomaly, NPL
3.59964, 2060-2079, gfdl_esm2g, Dec Anomaly, NPL
3.47649, 2060-2079, gfdl_esm2m, Jan Anomaly, NPL
-0.1758, 2060-2079, gfdl_esm2m, Feb Anomaly, NPL
1.66572, 2060-2079, gfdl_esm2m, Mar Anomaly, NPL
-2.3128, 2060-2079, gfdl_esm2m, Apr Anomaly, NPL
3.29045, 2060-2079, gfdl_esm2m, May Anomaly, NPL
1.53461, 2060-2079, gfdl_esm2m, Jun Anomaly, NPL
6.77479, 2060-2079, gfdl_esm2m, Jul Anomaly, NPL
5.71531, 2060-2079, gfdl_esm2m, Aug Anomaly, NPL
6.80422, 2060-2079, gfdl_esm2m, Sep Anomaly, NPL
-5.8466, 2060-2079, gfdl_esm2m, Oct Anomaly, NPL
-10.833, 2060-2079, gfdl_esm2m, Nov Anomaly, NPL
4.51167, 2060-2079, gfdl_esm2m, Dec Anomaly, NPL
0.2003, 2060-2079, hadgem2_ao, Jan Anomaly, NPL
-4.038, 2060-2079, hadgem2_ao, Feb Anomaly, NPL
-0.5882, 2060-2079, hadgem2_ao, Mar Anomaly, NPL
1.80389, 2060-2079, hadgem2_ao, Apr Anomaly, NPL
3.1673, 2060-2079, hadgem2_ao, May Anomaly, NPL
6.86833, 2060-2079, hadgem2_ao, Jun Anomaly, NPL
7.84769, 2060-2079, hadgem2_ao, Jul Anomaly, NPL
3.52025, 2060-2079, hadgem2_ao, Aug Anomaly, NPL
4.4665, 2060-2079, hadgem2_ao, Sep Anomaly, NPL
-1.2822, 2060-2079, hadgem2_ao, Oct Anomaly, NPL
-5.3944, 2060-2079, hadgem2_ao, Nov Anomaly, NPL
-0.9292, 2060-2079, hadgem2_ao, Dec Anomaly, NPL
1.08138, 2060-2079, hadgem2_cc, Jan Anomaly, NPL
-1.9724, 2060-2079, hadgem2_cc, Feb Anomaly, NPL
0.69576, 2060-2079, hadgem2_cc, Mar Anomaly, NPL
2.01847, 2060-2079, hadgem2_cc, Apr Anomaly, NPL
2.41611, 2060-2079, hadgem2_cc, May Anomaly, NPL
4.34101, 2060-2079, hadgem2_cc, Jun Anomaly, NPL
11.3682, 2060-2079, hadgem2_cc, Jul Anomaly, NPL
3.72635, 2060-2079, hadgem2_cc, Aug Anomaly, NPL
4.19527, 2060-2079, hadgem2_cc, Sep Anomaly, NPL
-2.4389, 2060-2079, hadgem2_cc, Oct Anomaly, NPL
-4.2605, 2060-2079, hadgem2_cc, Nov Anomaly, NPL
2.19849, 2060-2079, hadgem2_cc, Dec Anomaly, NPL
2.67836, 2060-2079, inmcm4, Jan Anomaly, NPL
-1.1962, 2060-2079, inmcm4, Feb Anomaly, NPL
-1.1632, 2060-2079, inmcm4, Mar Anomaly, NPL
-0.8433, 2060-2079, inmcm4, Apr Anomaly, NPL
0.89764, 2060-2079, inmcm4, May Anomaly, NPL
1.34908, 2060-2079, inmcm4, Jun Anomaly, NPL
2.77658, 2060-2079, inmcm4, Jul Anomaly, NPL
1.56835, 2060-2079, inmcm4, Aug Anomaly, NPL
0.98656, 2060-2079, inmcm4, Sep Anomaly, NPL
3.2184, 2060-2079, inmcm4, Oct Anomaly, NPL
-3.4674, 2060-2079, inmcm4, Nov Anomaly, NPL
4.57927, 2060-2079, inmcm4, Dec Anomaly, NPL
1.09937, 2060-2079, ipsl_cm5a_lr, Jan Anomaly, NPL
-3.8526, 2060-2079, ipsl_cm5a_lr, Feb Anomaly, NPL
-8.8984, 2060-2079, ipsl_cm5a_lr, Mar Anomaly, NPL
-1.0802, 2060-2079, ipsl_cm5a_lr, Apr Anomaly, NPL
1.21384, 2060-2079, ipsl_cm5a_lr, May Anomaly, NPL
1.81816, 2060-2079, ipsl_cm5a_lr, Jun Anomaly, NPL
5.15349, 2060-2079, ipsl_cm5a_lr, Jul Anomaly, NPL
8.42897, 2060-2079, ipsl_cm5a_lr, Aug Anomaly, NPL
8.79682, 2060-2079, ipsl_cm5a_lr, Sep Anomaly, NPL
-9.1775, 2060-2079, ipsl_cm5a_lr, Oct Anomaly, NPL
7.26552, 2060-2079, ipsl_cm5a_lr, Nov Anomaly, NPL
0.90225, 2060-2079, ipsl_cm5a_lr, Dec Anomaly, NPL
-7.7363, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, NPL
-0.3875, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, NPL
2.16909, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, NPL
-1.1396, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, NPL
3.64996, 2060-2079, ipsl_cm5a_mr, May Anomaly, NPL
4.55828, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, NPL
6.71208, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, NPL
13.8705, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, NPL
7.47319, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, NPL
2.37808, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, NPL
1.83016, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, NPL
-5.5464, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, NPL
4.33878, 2060-2079, ipsl_cm5b_lr, Jan Anomaly, NPL
2.35717, 2060-2079, ipsl_cm5b_lr, Feb Anomaly, NPL
3.64058, 2060-2079, ipsl_cm5b_lr, Mar Anomaly, NPL
1.02053, 2060-2079, ipsl_cm5b_lr, Apr Anomaly, NPL
1.05876, 2060-2079, ipsl_cm5b_lr, May Anomaly, NPL
5.26031, 2060-2079, ipsl_cm5b_lr, Jun Anomaly, NPL
7.00906, 2060-2079, ipsl_cm5b_lr, Jul Anomaly, NPL
2.24182, 2060-2079, ipsl_cm5b_lr, Aug Anomaly, NPL
10.0823, 2060-2079, ipsl_cm5b_lr, Sep Anomaly, NPL
6.09647, 2060-2079, ipsl_cm5b_lr, Oct Anomaly, NPL
-2.7326, 2060-2079, ipsl_cm5b_lr, Nov Anomaly, NPL
7.97336, 2060-2079, ipsl_cm5b_lr, Dec Anomaly, NPL
-2.4765, 2060-2079, miroc5, Jan Anomaly, NPL
-0.0678, 2060-2079, miroc5, Feb Anomaly, NPL
-2.2007, 2060-2079, miroc5, Mar Anomaly, NPL
1.65867, 2060-2079, miroc5, Apr Anomaly, NPL
6.62787, 2060-2079, miroc5, May Anomaly, NPL
9.28082, 2060-2079, miroc5, Jun Anomaly, NPL
13.3151, 2060-2079, miroc5, Jul Anomaly, NPL
8.94378, 2060-2079, miroc5, Aug Anomaly, NPL
6.75034, 2060-2079, miroc5, Sep Anomaly, NPL
1.90801, 2060-2079, miroc5, Oct Anomaly, NPL
0.394, 2060-2079, miroc5, Nov Anomaly, NPL
-0.6366, 2060-2079, miroc5, Dec Anomaly, NPL
2.09804, 2060-2079, miroc_esm_chem, Jan Anomaly, NPL
-1.0352, 2060-2079, miroc_esm_chem, Feb Anomaly, NPL
0.05947, 2060-2079, miroc_esm_chem, Mar Anomaly, NPL
-3.4816, 2060-2079, miroc_esm_chem, Apr Anomaly, NPL
-1.5429, 2060-2079, miroc_esm_chem, May Anomaly, NPL
2.8156, 2060-2079, miroc_esm_chem, Jun Anomaly, NPL
13.0892, 2060-2079, miroc_esm_chem, Jul Anomaly, NPL
8.06571, 2060-2079, miroc_esm_chem, Aug Anomaly, NPL
1.28241, 2060-2079, miroc_esm_chem, Sep Anomaly, NPL
2.9951, 2060-2079, miroc_esm_chem, Oct Anomaly, NPL
-5.2649, 2060-2079, miroc_esm_chem, Nov Anomaly, NPL
-3.3502, 2060-2079, miroc_esm_chem, Dec Anomaly, NPL
3.11668, 2060-2079, miroc_esm, Jan Anomaly, NPL
-2.6154, 2060-2079, miroc_esm, Feb Anomaly, NPL
-1.6388, 2060-2079, miroc_esm, Mar Anomaly, NPL
-2.1152, 2060-2079, miroc_esm, Apr Anomaly, NPL
-2.2086, 2060-2079, miroc_esm, May Anomaly, NPL
3.8949, 2060-2079, miroc_esm, Jun Anomaly, NPL
11.846, 2060-2079, miroc_esm, Jul Anomaly, NPL
-2.9035, 2060-2079, miroc_esm, Aug Anomaly, NPL
1.42311, 2060-2079, miroc_esm, Sep Anomaly, NPL
-1.6685, 2060-2079, miroc_esm, Oct Anomaly, NPL
-4.0061, 2060-2079, miroc_esm, Nov Anomaly, NPL
5.6262, 2060-2079, miroc_esm, Dec Anomaly, NPL
-1.8984, 2060-2079, mpi_esm_lr, Jan Anomaly, NPL
-3.9218, 2060-2079, mpi_esm_lr, Feb Anomaly, NPL
-2.3555, 2060-2079, mpi_esm_lr, Mar Anomaly, NPL
-2.5735, 2060-2079, mpi_esm_lr, Apr Anomaly, NPL
-0.3323, 2060-2079, mpi_esm_lr, May Anomaly, NPL
0.04596, 2060-2079, mpi_esm_lr, Jun Anomaly, NPL
8.82824, 2060-2079, mpi_esm_lr, Jul Anomaly, NPL
-6.7427, 2060-2079, mpi_esm_lr, Aug Anomaly, NPL
7.59401, 2060-2079, mpi_esm_lr, Sep Anomaly, NPL
-4.9621, 2060-2079, mpi_esm_lr, Oct Anomaly, NPL
-7.5897, 2060-2079, mpi_esm_lr, Nov Anomaly, NPL
4.47877, 2060-2079, mpi_esm_lr, Dec Anomaly, NPL
0.64537, 2060-2079, mpi_esm_mr, Jan Anomaly, NPL
3.90268, 2060-2079, mpi_esm_mr, Feb Anomaly, NPL
-2.6798, 2060-2079, mpi_esm_mr, Mar Anomaly, NPL
3.80899, 2060-2079, mpi_esm_mr, Apr Anomaly, NPL
1.90976, 2060-2079, mpi_esm_mr, May Anomaly, NPL
-15.664, 2060-2079, mpi_esm_mr, Jun Anomaly, NPL
11.6819, 2060-2079, mpi_esm_mr, Jul Anomaly, NPL
1.95877, 2060-2079, mpi_esm_mr, Aug Anomaly, NPL
7.264, 2060-2079, mpi_esm_mr, Sep Anomaly, NPL
0.4738, 2060-2079, mpi_esm_mr, Oct Anomaly, NPL
8.66336, 2060-2079, mpi_esm_mr, Nov Anomaly, NPL
8.13737, 2060-2079, mpi_esm_mr, Dec Anomaly, NPL
4.19298, 2060-2079, mri_cgcm3, Jan Anomaly, NPL
4.36243, 2060-2079, mri_cgcm3, Feb Anomaly, NPL
0.19216, 2060-2079, mri_cgcm3, Mar Anomaly, NPL
-0.8143, 2060-2079, mri_cgcm3, Apr Anomaly, NPL
1.21478, 2060-2079, mri_cgcm3, May Anomaly, NPL
-1.6125, 2060-2079, mri_cgcm3, Jun Anomaly, NPL
1.05882, 2060-2079, mri_cgcm3, Jul Anomaly, NPL
-0.0078, 2060-2079, mri_cgcm3, Aug Anomaly, NPL
1.3886, 2060-2079, mri_cgcm3, Sep Anomaly, NPL
-2.2384, 2060-2079, mri_cgcm3, Oct Anomaly, NPL
-7.4416, 2060-2079, mri_cgcm3, Nov Anomaly, NPL
-3.5724, 2060-2079, mri_cgcm3, Dec Anomaly, NPL
4.20371, 2060-2079, noresm1_m, Jan Anomaly, NPL
3.64414, 2060-2079, noresm1_m, Feb Anomaly, NPL
1.14164, 2060-2079, noresm1_m, Mar Anomaly, NPL
-1.3664, 2060-2079, noresm1_m, Apr Anomaly, NPL
2.85419, 2060-2079, noresm1_m, May Anomaly, NPL
6.94957, 2060-2079, noresm1_m, Jun Anomaly, NPL
13.354, 2060-2079, noresm1_m, Jul Anomaly, NPL
7.19981, 2060-2079, noresm1_m, Aug Anomaly, NPL
10.9523, 2060-2079, noresm1_m, Sep Anomaly, NPL
2.40901, 2060-2079, noresm1_m, Oct Anomaly, NPL
-4.4415, 2060-2079, noresm1_m, Nov Anomaly, NPL
3.8777, 2060-2079, noresm1_m, Dec Anomaly, NPL
-7.3073, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
-6.4484, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
-6.6975, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
-4.681, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
-6.2954, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
-17.124, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
-24.916, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
-18.906, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
-9.8232, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
-13.198, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
-11.792, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
-7.1828, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
0.09126, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
-1.6886, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
-1.6125, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.79, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
1.60546, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
2.61187, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
7.99935, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
5.18882, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
5.98374, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
0.49434, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
-3.5857, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
-0.411, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
13.1143, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
9.64107, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
5.62291, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
7.99136, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
16.8092, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
52.7617, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
67.9336, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
60.1832, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
52.7553, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
21.6443, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
9.3494, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
13.5677, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
11.3274, 2060-2079, access1_0, Annual Anomaly, NPL
10.5434, 2060-2079, access1_3, Annual Anomaly, NPL
15.2812, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
11.9125, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
6.30462, 2060-2079, bnu_esm, Annual Anomaly, NPL
15.0816, 2060-2079, canesm2, Annual Anomaly, NPL
21.666, 2060-2079, ccsm4, Annual Anomaly, NPL
9.81574, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
39.0745, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
-5.11, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
2.91853, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
11.4486, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
9.16737, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
10.8732, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
7.06613, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
8.27612, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
3.851, 2060-2079, inmcm4, Annual Anomaly, NPL
4.72339, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
11.836, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
5.51256, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
16.9161, 2060-2079, miroc5, Annual Anomaly, NPL
9.72133, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
5.63945, 2060-2079, miroc_esm, Annual Anomaly, NPL
7.79499, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
8.28309, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
-0.4007, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
9.37152, 2060-2079, noresm1_m, Annual Anomaly, NPL
-26.832, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
8.24471, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
88.814, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
