FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73d5,40665,9,9,30,1990,24.54,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73d4,40666,9,9,30,1990,20.48,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73d3,40667,9,9,30,1990,13.13,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73d2,40668,9,9,30,1990,15.21,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73d1,40669,9,9,30,1990,12.52,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73d0,40670,9,9,30,1990,7.68,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73cf,40671,9,9,30,1990,9.87,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73ce,40672,9,9,30,1990,10.52,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73cd,40673,9,9,30,1990,10.97,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73cc,40674,9,9,30,1990,9.42,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73cb,40675,9,9,30,1990,9.76,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73ca,40676,9,9,30,1990,9.95,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73c9,40677,9,9,30,1990,12.95,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73c8,40678,9,9,30,1990,12.14,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73c7,40679,9,9,30,1990,8.03,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73c6,40680,9,9,30,1990,8.73,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73c5,41295,9,9,30,1990,32.72,POINT (8933389.136160204 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-73c4,41296,9,9,30,1990,31.58,POINT (8989048.88155684 3343864.953833735)
