Maximum of Daily Max-Temperature - (Celsius), Year, Model, Statistics, ISO3
2.18014, 2080-2099, ccsm4, Sep Anomaly, NPL
2.91284, 2080-2099, ccsm4, Oct Anomaly, NPL
2.06294, 2080-2099, ccsm4, Nov Anomaly, NPL
1.53657, 2080-2099, ccsm4, Dec Anomaly, NPL
1.93677, 2080-2099, cesm1_bgc, Jan Anomaly, NPL
2.25192, 2080-2099, cesm1_bgc, Feb Anomaly, NPL
2.43597, 2080-2099, cesm1_bgc, Mar Anomaly, NPL
2.12367, 2080-2099, cesm1_bgc, Apr Anomaly, NPL
2.30152, 2080-2099, cesm1_bgc, May Anomaly, NPL
2.9335, 2080-2099, cesm1_bgc, Jun Anomaly, NPL
3.18772, 2080-2099, cesm1_bgc, Jul Anomaly, NPL
2.8629, 2080-2099, cesm1_bgc, Aug Anomaly, NPL
3.10744, 2080-2099, cesm1_bgc, Sep Anomaly, NPL
2.74857, 2080-2099, cesm1_bgc, Oct Anomaly, NPL
1.66521, 2080-2099, cesm1_bgc, Nov Anomaly, NPL
2.13858, 2080-2099, cesm1_bgc, Dec Anomaly, NPL
3.84648, 2080-2099, cesm1_cam5, Jan Anomaly, NPL
3.82539, 2080-2099, cesm1_cam5, Feb Anomaly, NPL
2.58657, 2080-2099, cesm1_cam5, Mar Anomaly, NPL
2.29957, 2080-2099, cesm1_cam5, Apr Anomaly, NPL
3.57208, 2080-2099, cesm1_cam5, May Anomaly, NPL
3.89685, 2080-2099, cesm1_cam5, Jun Anomaly, NPL
3.18782, 2080-2099, cesm1_cam5, Jul Anomaly, NPL
3.78097, 2080-2099, cesm1_cam5, Aug Anomaly, NPL
3.75393, 2080-2099, cesm1_cam5, Sep Anomaly, NPL
3.14532, 2080-2099, cesm1_cam5, Oct Anomaly, NPL
2.88719, 2080-2099, cesm1_cam5, Nov Anomaly, NPL
1.82009, 2080-2099, cesm1_cam5, Dec Anomaly, NPL
2.52084, 2080-2099, cnrm_cm5, Jan Anomaly, NPL
2.51994, 2080-2099, cnrm_cm5, Feb Anomaly, NPL
3.08254, 2080-2099, cnrm_cm5, Mar Anomaly, NPL
2.96691, 2080-2099, cnrm_cm5, Apr Anomaly, NPL
2.427, 2080-2099, cnrm_cm5, May Anomaly, NPL
2.3174, 2080-2099, cnrm_cm5, Jun Anomaly, NPL
2.46581, 2080-2099, cnrm_cm5, Jul Anomaly, NPL
2.38613, 2080-2099, cnrm_cm5, Aug Anomaly, NPL
2.01161, 2080-2099, cnrm_cm5, Sep Anomaly, NPL
2.63749, 2080-2099, cnrm_cm5, Oct Anomaly, NPL
2.73461, 2080-2099, cnrm_cm5, Nov Anomaly, NPL
3.20126, 2080-2099, cnrm_cm5, Dec Anomaly, NPL
4.39868, 2080-2099, csiro_mk3_6_0, Jan Anomaly, NPL
4.71584, 2080-2099, csiro_mk3_6_0, Feb Anomaly, NPL
3.47269, 2080-2099, csiro_mk3_6_0, Mar Anomaly, NPL
3.17456, 2080-2099, csiro_mk3_6_0, Apr Anomaly, NPL
2.88346, 2080-2099, csiro_mk3_6_0, May Anomaly, NPL
3.33511, 2080-2099, csiro_mk3_6_0, Jun Anomaly, NPL
4.7371, 2080-2099, csiro_mk3_6_0, Jul Anomaly, NPL
3.04249, 2080-2099, csiro_mk3_6_0, Aug Anomaly, NPL
1.60745, 2080-2099, csiro_mk3_6_0, Sep Anomaly, NPL
1.32763, 2080-2099, csiro_mk3_6_0, Oct Anomaly, NPL
2.69392, 2080-2099, csiro_mk3_6_0, Nov Anomaly, NPL
4.07914, 2080-2099, csiro_mk3_6_0, Dec Anomaly, NPL
5.38198, 2080-2099, gfdl_cm3, Jan Anomaly, NPL
5.96454, 2080-2099, gfdl_cm3, Feb Anomaly, NPL
5.48198, 2080-2099, gfdl_cm3, Mar Anomaly, NPL
5.85, 2080-2099, gfdl_cm3, Apr Anomaly, NPL
5.58589, 2080-2099, gfdl_cm3, May Anomaly, NPL
5.45953, 2080-2099, gfdl_cm3, Jun Anomaly, NPL
4.04611, 2080-2099, gfdl_cm3, Jul Anomaly, NPL
4.18614, 2080-2099, gfdl_cm3, Aug Anomaly, NPL
3.64312, 2080-2099, gfdl_cm3, Sep Anomaly, NPL
3.87074, 2080-2099, gfdl_cm3, Oct Anomaly, NPL
4.44278, 2080-2099, gfdl_cm3, Nov Anomaly, NPL
4.97064, 2080-2099, gfdl_cm3, Dec Anomaly, NPL
1.98694, 2080-2099, gfdl_esm2g, Jan Anomaly, NPL
2.56424, 2080-2099, gfdl_esm2g, Feb Anomaly, NPL
2.88268, 2080-2099, gfdl_esm2g, Mar Anomaly, NPL
2.21431, 2080-2099, gfdl_esm2g, Apr Anomaly, NPL
2.36955, 2080-2099, gfdl_esm2g, May Anomaly, NPL
2.65291, 2080-2099, gfdl_esm2g, Jun Anomaly, NPL
2.42863, 2080-2099, gfdl_esm2g, Jul Anomaly, NPL
2.21573, 2080-2099, gfdl_esm2g, Aug Anomaly, NPL
2.20296, 2080-2099, gfdl_esm2g, Sep Anomaly, NPL
1.95073, 2080-2099, gfdl_esm2g, Oct Anomaly, NPL
2.13477, 2080-2099, gfdl_esm2g, Nov Anomaly, NPL
1.92325, 2080-2099, gfdl_esm2g, Dec Anomaly, NPL
2.80525, 2080-2099, gfdl_esm2m, Jan Anomaly, NPL
1.48594, 2080-2099, gfdl_esm2m, Feb Anomaly, NPL
2.76009, 2080-2099, gfdl_esm2m, Mar Anomaly, NPL
1.60053, 2080-2099, gfdl_esm2m, Apr Anomaly, NPL
2.64107, 2080-2099, gfdl_esm2m, May Anomaly, NPL
2.69266, 2080-2099, gfdl_esm2m, Jun Anomaly, NPL
1.57346, 2080-2099, gfdl_esm2m, Jul Anomaly, NPL
2.59857, 2080-2099, gfdl_esm2m, Aug Anomaly, NPL
2.70872, 2080-2099, gfdl_esm2m, Sep Anomaly, NPL
2.55449, 2080-2099, gfdl_esm2m, Oct Anomaly, NPL
2.55717, 2080-2099, gfdl_esm2m, Nov Anomaly, NPL
1.42578, 2080-2099, gfdl_esm2m, Dec Anomaly, NPL
3.2245, 2080-2099, hadgem2_ao, Jan Anomaly, NPL
3.44771, 2080-2099, hadgem2_ao, Feb Anomaly, NPL
4.46705, 2080-2099, hadgem2_ao, Mar Anomaly, NPL
4.24724, 2080-2099, hadgem2_ao, Apr Anomaly, NPL
3.2237, 2080-2099, hadgem2_ao, May Anomaly, NPL
2.59223, 2080-2099, hadgem2_ao, Jun Anomaly, NPL
2.37799, 2080-2099, hadgem2_ao, Jul Anomaly, NPL
2.43685, 2080-2099, hadgem2_ao, Aug Anomaly, NPL
2.66488, 2080-2099, hadgem2_ao, Sep Anomaly, NPL
3.01142, 2080-2099, hadgem2_ao, Oct Anomaly, NPL
3.64518, 2080-2099, hadgem2_ao, Nov Anomaly, NPL
3.88618, 2080-2099, hadgem2_ao, Dec Anomaly, NPL
4.27035, 2080-2099, hadgem2_cc, Jan Anomaly, NPL
3.89153, 2080-2099, hadgem2_cc, Feb Anomaly, NPL
3.27363, 2080-2099, hadgem2_cc, Mar Anomaly, NPL
3.4804, 2080-2099, hadgem2_cc, Apr Anomaly, NPL
4.57726, 2080-2099, hadgem2_cc, May Anomaly, NPL
4.38071, 2080-2099, hadgem2_cc, Jun Anomaly, NPL
2.80308, 2080-2099, hadgem2_cc, Jul Anomaly, NPL
1.95143, 2080-2099, hadgem2_cc, Aug Anomaly, NPL
2.40012, 2080-2099, hadgem2_cc, Sep Anomaly, NPL
3.17466, 2080-2099, hadgem2_cc, Oct Anomaly, NPL
3.62881, 2080-2099, hadgem2_cc, Nov Anomaly, NPL
3.50009, 2080-2099, hadgem2_cc, Dec Anomaly, NPL
1.64889, 2080-2099, inmcm4, Jan Anomaly, NPL
3.36892, 2080-2099, inmcm4, Feb Anomaly, NPL
1.53063, 2080-2099, inmcm4, Mar Anomaly, NPL
2.23007, 2080-2099, inmcm4, Apr Anomaly, NPL
0.64108, 2080-2099, inmcm4, May Anomaly, NPL
0.51742, 2080-2099, inmcm4, Jun Anomaly, NPL
1.02491, 2080-2099, inmcm4, Jul Anomaly, NPL
0.91557, 2080-2099, inmcm4, Aug Anomaly, NPL
0.86756, 2080-2099, inmcm4, Sep Anomaly, NPL
0.90722, 2080-2099, inmcm4, Oct Anomaly, NPL
-0.0466, 2080-2099, inmcm4, Nov Anomaly, NPL
1.14269, 2080-2099, inmcm4, Dec Anomaly, NPL
3.72283, 2080-2099, ipsl_cm5a_lr, Jan Anomaly, NPL
3.82678, 2080-2099, ipsl_cm5a_lr, Feb Anomaly, NPL
3.76816, 2080-2099, ipsl_cm5a_lr, Mar Anomaly, NPL
3.58651, 2080-2099, ipsl_cm5a_lr, Apr Anomaly, NPL
3.62504, 2080-2099, ipsl_cm5a_lr, May Anomaly, NPL
3.14722, 2080-2099, ipsl_cm5a_lr, Jun Anomaly, NPL
3.12281, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
2.50133, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
2.74384, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
2.72321, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
5.14273, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
3.64594, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
3.03547, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
3.13107, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
3.55208, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
4.60096, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
3.33036, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
2.5358, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
2.79605, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
3.37517, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
3.1483, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
3.42644, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
3.72387, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
2.64049, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
1.18185, 2080-2099, ipsl_cm5b_lr, Jan Anomaly, NPL
1.60433, 2080-2099, ipsl_cm5b_lr, Feb Anomaly, NPL
1.44117, 2080-2099, ipsl_cm5b_lr, Mar Anomaly, NPL
2.0591, 2080-2099, ipsl_cm5b_lr, Apr Anomaly, NPL
3.57547, 2080-2099, ipsl_cm5b_lr, May Anomaly, NPL
2.53612, 2080-2099, ipsl_cm5b_lr, Jun Anomaly, NPL
1.8286, 2080-2099, ipsl_cm5b_lr, Jul Anomaly, NPL
1.60623, 2080-2099, ipsl_cm5b_lr, Aug Anomaly, NPL
1.98396, 2080-2099, ipsl_cm5b_lr, Sep Anomaly, NPL
1.83283, 2080-2099, ipsl_cm5b_lr, Oct Anomaly, NPL
1.90412, 2080-2099, ipsl_cm5b_lr, Nov Anomaly, NPL
0.96016, 2080-2099, ipsl_cm5b_lr, Dec Anomaly, NPL
3.58753, 2080-2099, miroc5, Jan Anomaly, NPL
3.14761, 2080-2099, miroc5, Feb Anomaly, NPL
3.20643, 2080-2099, miroc5, Mar Anomaly, NPL
4.34122, 2080-2099, miroc5, Apr Anomaly, NPL
3.3526, 2080-2099, miroc5, May Anomaly, NPL
2.78409, 2080-2099, miroc5, Jun Anomaly, NPL
1.00726, 2080-2099, miroc5, Jul Anomaly, NPL
2.06389, 2080-2099, miroc5, Aug Anomaly, NPL
1.71913, 2080-2099, miroc5, Sep Anomaly, NPL
2.02166, 2080-2099, miroc5, Oct Anomaly, NPL
2.8838, 2080-2099, miroc5, Nov Anomaly, NPL
3.39981, 2080-2099, miroc5, Dec Anomaly, NPL
4.08194, 2080-2099, miroc_esm_chem, Jan Anomaly, NPL
4.15053, 2080-2099, miroc_esm_chem, Feb Anomaly, NPL
3.36352, 2080-2099, miroc_esm_chem, Mar Anomaly, NPL
5.2836, 2080-2099, miroc_esm_chem, Apr Anomaly, NPL
3.87336, 2080-2099, miroc_esm_chem, May Anomaly, NPL
3.02737, 2080-2099, miroc_esm_chem, Jun Anomaly, NPL
1.01818, 2080-2099, miroc_esm_chem, Jul Anomaly, NPL
1.60161, 2080-2099, miroc_esm_chem, Aug Anomaly, NPL
1.29133, 2080-2099, miroc_esm_chem, Sep Anomaly, NPL
1.49893, 2080-2099, miroc_esm_chem, Oct Anomaly, NPL
2.3162, 2080-2099, miroc_esm_chem, Nov Anomaly, NPL
3.59157, 2080-2099, miroc_esm_chem, Dec Anomaly, NPL
2.61876, 2080-2099, miroc_esm, Jan Anomaly, NPL
2.11078, 2080-2099, miroc_esm, Feb Anomaly, NPL
2.43869, 2080-2099, miroc_esm, Mar Anomaly, NPL
3.0225, 2080-2099, miroc_esm, Apr Anomaly, NPL
2.55002, 2080-2099, miroc_esm, May Anomaly, NPL
1.15377, 2080-2099, miroc_esm, Jun Anomaly, NPL
0.43973, 2080-2099, miroc_esm, Jul Anomaly, NPL
1.45417, 2080-2099, miroc_esm, Aug Anomaly, NPL
2.14046, 2080-2099, miroc_esm, Sep Anomaly, NPL
2.14169, 2080-2099, miroc_esm, Oct Anomaly, NPL
2.10731, 2080-2099, miroc_esm, Nov Anomaly, NPL
2.50731, 2080-2099, miroc_esm, Dec Anomaly, NPL
3.03124, 2080-2099, mpi_esm_lr, Jan Anomaly, NPL
2.42138, 2080-2099, mpi_esm_lr, Feb Anomaly, NPL
3.88668, 2080-2099, mpi_esm_lr, Mar Anomaly, NPL
3.32246, 2080-2099, mpi_esm_lr, Apr Anomaly, NPL
3.23315, 2080-2099, mpi_esm_lr, May Anomaly, NPL
2.32316, 2080-2099, mpi_esm_lr, Jun Anomaly, NPL
1.99434, 2080-2099, mpi_esm_lr, Jul Anomaly, NPL
1.94784, 2080-2099, mpi_esm_lr, Aug Anomaly, NPL
2.0559, 2080-2099, mpi_esm_lr, Sep Anomaly, NPL
1.87399, 2080-2099, mpi_esm_lr, Oct Anomaly, NPL
1.97958, 2080-2099, mpi_esm_lr, Nov Anomaly, NPL
2.67107, 2080-2099, mpi_esm_lr, Dec Anomaly, NPL
2.60262, 2080-2099, mpi_esm_mr, Jan Anomaly, NPL
2.32168, 2080-2099, mpi_esm_mr, Feb Anomaly, NPL
2.20295, 2080-2099, mpi_esm_mr, Mar Anomaly, NPL
2.24049, 2080-2099, mpi_esm_mr, Apr Anomaly, NPL
2.5387, 2080-2099, mpi_esm_mr, May Anomaly, NPL
2.31759, 2080-2099, mpi_esm_mr, Jun Anomaly, NPL
2.52649, 2080-2099, mpi_esm_mr, Jul Anomaly, NPL
2.40551, 2080-2099, mpi_esm_mr, Aug Anomaly, NPL
1.69253, 2080-2099, mpi_esm_mr, Sep Anomaly, NPL
2.24332, 2080-2099, mpi_esm_mr, Oct Anomaly, NPL
1.40973, 2080-2099, mpi_esm_mr, Nov Anomaly, NPL
1.8052, 2080-2099, mpi_esm_mr, Dec Anomaly, NPL
0.91311, 2080-2099, mri_cgcm3, Jan Anomaly, NPL
1.74045, 2080-2099, mri_cgcm3, Feb Anomaly, NPL
2.08653, 2080-2099, mri_cgcm3, Mar Anomaly, NPL
2.93316, 2080-2099, mri_cgcm3, Apr Anomaly, NPL
2.53608, 2080-2099, mri_cgcm3, May Anomaly, NPL
2.64417, 2080-2099, mri_cgcm3, Jun Anomaly, NPL
2.87385, 2080-2099, mri_cgcm3, Jul Anomaly, NPL
2.13248, 2080-2099, mri_cgcm3, Aug Anomaly, NPL
2.07072, 2080-2099, mri_cgcm3, Sep Anomaly, NPL
1.03534, 2080-2099, mri_cgcm3, Oct Anomaly, NPL
2.52092, 2080-2099, mri_cgcm3, Nov Anomaly, NPL
3.26616, 2080-2099, mri_cgcm3, Dec Anomaly, NPL
2.43457, 2080-2099, noresm1_m, Jan Anomaly, NPL
2.23913, 2080-2099, noresm1_m, Feb Anomaly, NPL
1.48041, 2080-2099, noresm1_m, Mar Anomaly, NPL
2.97513, 2080-2099, noresm1_m, Apr Anomaly, NPL
2.84272, 2080-2099, noresm1_m, May Anomaly, NPL
2.26288, 2080-2099, noresm1_m, Jun Anomaly, NPL
1.39738, 2080-2099, noresm1_m, Jul Anomaly, NPL
1.83302, 2080-2099, noresm1_m, Aug Anomaly, NPL
2.29044, 2080-2099, noresm1_m, Sep Anomaly, NPL
2.29249, 2080-2099, noresm1_m, Oct Anomaly, NPL
2.11351, 2080-2099, noresm1_m, Nov Anomaly, NPL
2.16387, 2080-2099, noresm1_m, Dec Anomaly, NPL
0.57919, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
0.71783, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
0.68401, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
0.80275, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
0.06348, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
-0.1605, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.3418, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
0.02994, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
0.18777, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.0203, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
0.46678, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
0.59584, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
2.92275, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
2.72803, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
3.15623, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
3.19449, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
2.89034, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
2.53618, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
2.00025, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
2.37151, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
2.47477, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
2.72674, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
2.66617, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
2.92759, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
4.76378, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
5.03973, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
5.71138, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
5.58425, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
5.07582, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
5.71068, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
6.18333, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
5.4452, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
5.11744, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
4.41253, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
4.23562, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
4.58427, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
2.55697, 2080-2099, access1_0, Annual Anomaly, NPL
4.68573, 2080-2099, access1_3, Annual Anomaly, NPL
2.09849, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
2.29258, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
2.67065, 2080-2099, bnu_esm, Annual Anomaly, NPL
2.66724, 2080-2099, canesm2, Annual Anomaly, NPL
2.0559, 2080-2099, ccsm4, Annual Anomaly, NPL
2.4591, 2080-2099, cesm1_bgc, Annual Anomaly, NPL
3.34064, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
2.81419, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
3.52571, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
5.81091, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
2.6336, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
2.52799, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
2.89468, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
3.79097, 2080-2099, hadgem2_cc, Annual Anomaly, NPL
1.07354, 2080-2099, inmcm4, Annual Anomaly, NPL
2.99863, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
2.67114, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
1.86938, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, NPL
3.1072, 2080-2099, miroc5, Annual Anomaly, NPL
2.82517, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
1.80431, 2080-2099, miroc_esm, Annual Anomaly, NPL
2.7266, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
2.44005, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
2.87398, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
2.23659, 2080-2099, noresm1_m, Annual Anomaly, NPL
0.31984, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
2.89251, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
5.55806, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
