Maximum of Daily Max-Temperature - (Celsius), Year, Model, Statistics, ISO3
1.39673, 2020-2039, csiro_mk3_6_0, Jun Anomaly, NPL
2.20613, 2020-2039, csiro_mk3_6_0, Jul Anomaly, NPL
0.96449, 2020-2039, csiro_mk3_6_0, Aug Anomaly, NPL
0.67563, 2020-2039, csiro_mk3_6_0, Sep Anomaly, NPL
0.45227, 2020-2039, csiro_mk3_6_0, Oct Anomaly, NPL
1.18191, 2020-2039, csiro_mk3_6_0, Nov Anomaly, NPL
1.699, 2020-2039, csiro_mk3_6_0, Dec Anomaly, NPL
1.83308, 2020-2039, gfdl_cm3, Jan Anomaly, NPL
1.44453, 2020-2039, gfdl_cm3, Feb Anomaly, NPL
1.34734, 2020-2039, gfdl_cm3, Mar Anomaly, NPL
2.31172, 2020-2039, gfdl_cm3, Apr Anomaly, NPL
2.17088, 2020-2039, gfdl_cm3, May Anomaly, NPL
1.65474, 2020-2039, gfdl_cm3, Jun Anomaly, NPL
1.71988, 2020-2039, gfdl_cm3, Jul Anomaly, NPL
1.63893, 2020-2039, gfdl_cm3, Aug Anomaly, NPL
1.20571, 2020-2039, gfdl_cm3, Sep Anomaly, NPL
1.45555, 2020-2039, gfdl_cm3, Oct Anomaly, NPL
2.10698, 2020-2039, gfdl_cm3, Nov Anomaly, NPL
2.2773, 2020-2039, gfdl_cm3, Dec Anomaly, NPL
0.37733, 2020-2039, gfdl_esm2g, Jan Anomaly, NPL
1.63855, 2020-2039, gfdl_esm2g, Feb Anomaly, NPL
1.28905, 2020-2039, gfdl_esm2g, Mar Anomaly, NPL
0.90507, 2020-2039, gfdl_esm2g, Apr Anomaly, NPL
0.8312, 2020-2039, gfdl_esm2g, May Anomaly, NPL
1.68964, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
1.64669, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
0.92112, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
0.95596, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
1.20371, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
0.92633, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
0.86707, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
1.35464, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
0.83046, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
1.52498, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
0.31919, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
1.31478, 2020-2039, gfdl_esm2m, May Anomaly, NPL
0.42571, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
1.5598, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
1.7263, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
1.55568, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
1.62036, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
1.44519, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
0.433, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
0.26504, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
0.01758, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
0.68646, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
-0.0919, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
-1.0339, 2020-2039, hadgem2_ao, May Anomaly, NPL
-0.5708, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
0.12024, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
0.32474, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
0.09868, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
0.20631, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
0.38552, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
1.30882, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
1.33967, 2020-2039, hadgem2_es, Jan Anomaly, NPL
0.61258, 2020-2039, hadgem2_es, Feb Anomaly, NPL
1.17192, 2020-2039, hadgem2_es, Mar Anomaly, NPL
1.21123, 2020-2039, hadgem2_es, Apr Anomaly, NPL
0.59997, 2020-2039, hadgem2_es, May Anomaly, NPL
0.91832, 2020-2039, hadgem2_es, Jun Anomaly, NPL
1.42027, 2020-2039, hadgem2_es, Jul Anomaly, NPL
0.99512, 2020-2039, hadgem2_es, Aug Anomaly, NPL
1.57475, 2020-2039, hadgem2_es, Sep Anomaly, NPL
1.45851, 2020-2039, hadgem2_es, Oct Anomaly, NPL
2.02108, 2020-2039, hadgem2_es, Nov Anomaly, NPL
0.75818, 2020-2039, hadgem2_es, Dec Anomaly, NPL
1.59406, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
1.14153, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
1.1834, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
1.63299, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
0.88699, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
1.04674, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
1.05592, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
0.56012, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
1.18753, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
0.48331, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
2.73427, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
1.51499, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
0.40507, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
1.354, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
2.31491, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
1.49068, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
0.71753, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
0.65946, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
0.81305, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
0.7908, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
0.61132, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
0.70928, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
0.39107, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
0.40595, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
1.41287, 2020-2039, miroc5, Jan Anomaly, NPL
1.29557, 2020-2039, miroc5, Feb Anomaly, NPL
0.85146, 2020-2039, miroc5, Mar Anomaly, NPL
1.90756, 2020-2039, miroc5, Apr Anomaly, NPL
1.51498, 2020-2039, miroc5, May Anomaly, NPL
1.13162, 2020-2039, miroc5, Jun Anomaly, NPL
-0.1091, 2020-2039, miroc5, Jul Anomaly, NPL
0.90139, 2020-2039, miroc5, Aug Anomaly, NPL
0.45065, 2020-2039, miroc5, Sep Anomaly, NPL
0.4949, 2020-2039, miroc5, Oct Anomaly, NPL
1.10411, 2020-2039, miroc5, Nov Anomaly, NPL
0.93949, 2020-2039, miroc5, Dec Anomaly, NPL
3.30732, 2020-2039, miroc_esm_chem, Jan Anomaly, NPL
2.33366, 2020-2039, miroc_esm_chem, Feb Anomaly, NPL
1.66305, 2020-2039, miroc_esm_chem, Mar Anomaly, NPL
2.83079, 2020-2039, miroc_esm_chem, Apr Anomaly, NPL
2.86783, 2020-2039, miroc_esm_chem, May Anomaly, NPL
1.82702, 2020-2039, miroc_esm_chem, Jun Anomaly, NPL
0.23327, 2020-2039, miroc_esm_chem, Jul Anomaly, NPL
0.80982, 2020-2039, miroc_esm_chem, Aug Anomaly, NPL
0.97661, 2020-2039, miroc_esm_chem, Sep Anomaly, NPL
0.69491, 2020-2039, miroc_esm_chem, Oct Anomaly, NPL
0.70423, 2020-2039, miroc_esm_chem, Nov Anomaly, NPL
1.72138, 2020-2039, miroc_esm_chem, Dec Anomaly, NPL
0.62425, 2020-2039, miroc_esm, Jan Anomaly, NPL
1.16521, 2020-2039, miroc_esm, Feb Anomaly, NPL
0.81734, 2020-2039, miroc_esm, Mar Anomaly, NPL
1.02664, 2020-2039, miroc_esm, Apr Anomaly, NPL
1.60143, 2020-2039, miroc_esm, May Anomaly, NPL
0.81402, 2020-2039, miroc_esm, Jun Anomaly, NPL
0.12321, 2020-2039, miroc_esm, Jul Anomaly, NPL
-0.2896, 2020-2039, miroc_esm, Aug Anomaly, NPL
0.94928, 2020-2039, miroc_esm, Sep Anomaly, NPL
0.76685, 2020-2039, miroc_esm, Oct Anomaly, NPL
1.11341, 2020-2039, miroc_esm, Nov Anomaly, NPL
0.85722, 2020-2039, miroc_esm, Dec Anomaly, NPL
0.82573, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
1.13715, 2020-2039, mpi_esm_lr, Feb Anomaly, NPL
1.51559, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
1.57777, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
1.52951, 2020-2039, mpi_esm_lr, May Anomaly, NPL
0.935, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
0.93886, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
1.04033, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
1.23387, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
0.51343, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
0.86509, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
1.08892, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
0.57252, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
1.725, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
1.01511, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
0.10496, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
1.2598, 2020-2039, mpi_esm_mr, May Anomaly, NPL
1.32636, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
1.58246, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
1.17338, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
0.58756, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
0.77618, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
0.73881, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
0.74927, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
-0.1211, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
0.70422, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
0.46674, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
0.83298, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
0.9064, 2020-2039, mri_cgcm3, May Anomaly, NPL
0.88538, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
1.05283, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
0.62059, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
0.30048, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
0.18892, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
0.94676, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
0.80111, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
0.8136, 2020-2039, noresm1_m, Jan Anomaly, NPL
1.05887, 2020-2039, noresm1_m, Feb Anomaly, NPL
0.78152, 2020-2039, noresm1_m, Mar Anomaly, NPL
1.07805, 2020-2039, noresm1_m, Apr Anomaly, NPL
1.8532, 2020-2039, noresm1_m, May Anomaly, NPL
0.10377, 2020-2039, noresm1_m, Jun Anomaly, NPL
0.25732, 2020-2039, noresm1_m, Jul Anomaly, NPL
0.32385, 2020-2039, noresm1_m, Aug Anomaly, NPL
0.71441, 2020-2039, noresm1_m, Sep Anomaly, NPL
0.04946, 2020-2039, noresm1_m, Oct Anomaly, NPL
1.24492, 2020-2039, noresm1_m, Nov Anomaly, NPL
1.19214, 2020-2039, noresm1_m, Dec Anomaly, NPL
-1.433, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.7534, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.4943, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-1.0777, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-2.3222, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-1.8186, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-1.8507, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-1.2334, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.9343, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.7065, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.5146, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-1.2622, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
1.12264, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
1.02913, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
1.43433, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
1.49076, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
1.74443, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
1.2956, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
1.12182, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
0.79753, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
0.67176, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
0.88866, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
1.17607, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
1.05538, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
2.61954, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
3.11419, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
3.73124, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
3.42643, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
3.57697, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
4.49275, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
4.74921, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
3.48091, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
3.38386, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
3.04867, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
2.77004, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
2.9322, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
0.91249, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
1.04886, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
1.77756, 2020-2039, bnu_esm, Annual Anomaly, NPL
1.77782, 2020-2039, canesm2, Annual Anomaly, NPL
1.75562, 2020-2039, ccsm4, Annual Anomaly, NPL
1.05523, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
0.89609, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
1.472, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
1.87712, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
1.27639, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
0.90303, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
-0.3876, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
0.93004, 2020-2039, hadgem2_es, Annual Anomaly, NPL
0.98507, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
0.68375, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
1.15993, 2020-2039, miroc5, Annual Anomaly, NPL
1.60065, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
0.91214, 2020-2039, miroc_esm, Annual Anomaly, NPL
1.12637, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
1.43593, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
1.04338, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
0.45829, 2020-2039, noresm1_m, Annual Anomaly, NPL
-2.179, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
1.60715, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
4.22505, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
