Maximum of Daily Max-Temperature - (Celsius), Year, Model, Statistics, ISO3
0.23553, 2020-2039, bcc_csm1_1, Aug Anomaly, NPL
0.97614, 2020-2039, bcc_csm1_1, Sep Anomaly, NPL
1.3829, 2020-2039, bcc_csm1_1, Oct Anomaly, NPL
1.52127, 2020-2039, bcc_csm1_1, Nov Anomaly, NPL
1.17669, 2020-2039, bcc_csm1_1, Dec Anomaly, NPL
1.63073, 2020-2039, bnu_esm, Jan Anomaly, NPL
1.97777, 2020-2039, bnu_esm, Feb Anomaly, NPL
1.78747, 2020-2039, bnu_esm, Mar Anomaly, NPL
2.21256, 2020-2039, bnu_esm, Apr Anomaly, NPL
0.84649, 2020-2039, bnu_esm, May Anomaly, NPL
2.39044, 2020-2039, bnu_esm, Jun Anomaly, NPL
3.4862, 2020-2039, bnu_esm, Jul Anomaly, NPL
0.63603, 2020-2039, bnu_esm, Aug Anomaly, NPL
0.9047, 2020-2039, bnu_esm, Sep Anomaly, NPL
0.54201, 2020-2039, bnu_esm, Oct Anomaly, NPL
2.02334, 2020-2039, bnu_esm, Nov Anomaly, NPL
1.47138, 2020-2039, bnu_esm, Dec Anomaly, NPL
2.05091, 2020-2039, canesm2, Jan Anomaly, NPL
2.097, 2020-2039, canesm2, Feb Anomaly, NPL
2.36921, 2020-2039, canesm2, Mar Anomaly, NPL
1.63713, 2020-2039, canesm2, Apr Anomaly, NPL
2.76281, 2020-2039, canesm2, May Anomaly, NPL
2.79564, 2020-2039, canesm2, Jun Anomaly, NPL
1.54253, 2020-2039, canesm2, Jul Anomaly, NPL
0.62757, 2020-2039, canesm2, Aug Anomaly, NPL
1.11067, 2020-2039, canesm2, Sep Anomaly, NPL
1.08012, 2020-2039, canesm2, Oct Anomaly, NPL
1.52895, 2020-2039, canesm2, Nov Anomaly, NPL
2.575, 2020-2039, canesm2, Dec Anomaly, NPL
1.56058, 2020-2039, ccsm4, Jan Anomaly, NPL
0.78142, 2020-2039, ccsm4, Feb Anomaly, NPL
2.12017, 2020-2039, ccsm4, Mar Anomaly, NPL
2.12993, 2020-2039, ccsm4, Apr Anomaly, NPL
1.44285, 2020-2039, ccsm4, May Anomaly, NPL
0.26499, 2020-2039, ccsm4, Jun Anomaly, NPL
1.05662, 2020-2039, ccsm4, Jul Anomaly, NPL
1.22317, 2020-2039, ccsm4, Aug Anomaly, NPL
0.59984, 2020-2039, ccsm4, Sep Anomaly, NPL
1.1, 2020-2039, ccsm4, Oct Anomaly, NPL
0.48208, 2020-2039, ccsm4, Nov Anomaly, NPL
0.46816, 2020-2039, ccsm4, Dec Anomaly, NPL
0.4805, 2020-2039, cesm1_bgc, Jan Anomaly, NPL
1.20792, 2020-2039, cesm1_bgc, Feb Anomaly, NPL
1.98494, 2020-2039, cesm1_bgc, Mar Anomaly, NPL
1.58461, 2020-2039, cesm1_bgc, Apr Anomaly, NPL
1.4797, 2020-2039, cesm1_bgc, May Anomaly, NPL
1.19596, 2020-2039, cesm1_bgc, Jun Anomaly, NPL
2.50403, 2020-2039, cesm1_bgc, Jul Anomaly, NPL
0.95839, 2020-2039, cesm1_bgc, Aug Anomaly, NPL
1.39467, 2020-2039, cesm1_bgc, Sep Anomaly, NPL
1.26349, 2020-2039, cesm1_bgc, Oct Anomaly, NPL
0.47423, 2020-2039, cesm1_bgc, Nov Anomaly, NPL
0.50514, 2020-2039, cesm1_bgc, Dec Anomaly, NPL
1.05398, 2020-2039, cesm1_cam5, Jan Anomaly, NPL
0.80225, 2020-2039, cesm1_cam5, Feb Anomaly, NPL
0.78104, 2020-2039, cesm1_cam5, Mar Anomaly, NPL
0.76812, 2020-2039, cesm1_cam5, Apr Anomaly, NPL
1.01584, 2020-2039, cesm1_cam5, May Anomaly, NPL
-0.304, 2020-2039, cesm1_cam5, Jun Anomaly, NPL
0.63729, 2020-2039, cesm1_cam5, Jul Anomaly, NPL
1.24077, 2020-2039, cesm1_cam5, Aug Anomaly, NPL
1.48868, 2020-2039, cesm1_cam5, Sep Anomaly, NPL
1.23986, 2020-2039, cesm1_cam5, Oct Anomaly, NPL
1.14113, 2020-2039, cesm1_cam5, Nov Anomaly, NPL
0.55829, 2020-2039, cesm1_cam5, Dec Anomaly, NPL
1.35046, 2020-2039, cmcc_cesm, Jan Anomaly, NPL
0.84186, 2020-2039, cmcc_cesm, Feb Anomaly, NPL
2.33987, 2020-2039, cmcc_cesm, Mar Anomaly, NPL
2.68322, 2020-2039, cmcc_cesm, Apr Anomaly, NPL
1.5443, 2020-2039, cmcc_cesm, May Anomaly, NPL
1.29504, 2020-2039, cmcc_cesm, Jun Anomaly, NPL
0.77815, 2020-2039, cmcc_cesm, Jul Anomaly, NPL
0.61664, 2020-2039, cmcc_cesm, Aug Anomaly, NPL
1.01738, 2020-2039, cmcc_cesm, Sep Anomaly, NPL
0.43486, 2020-2039, cmcc_cesm, Oct Anomaly, NPL
1.24557, 2020-2039, cmcc_cesm, Nov Anomaly, NPL
1.63482, 2020-2039, cmcc_cesm, Dec Anomaly, NPL
1.11667, 2020-2039, cmcc_cm, Jan Anomaly, NPL
1.16837, 2020-2039, cmcc_cm, Feb Anomaly, NPL
0.88974, 2020-2039, cmcc_cm, Mar Anomaly, NPL
1.66539, 2020-2039, cmcc_cm, Apr Anomaly, NPL
1.14942, 2020-2039, cmcc_cm, May Anomaly, NPL
0.87033, 2020-2039, cmcc_cm, Jun Anomaly, NPL
1.11432, 2020-2039, cmcc_cm, Jul Anomaly, NPL
0.94498, 2020-2039, cmcc_cm, Aug Anomaly, NPL
0.95596, 2020-2039, cmcc_cm, Sep Anomaly, NPL
0.38929, 2020-2039, cmcc_cm, Oct Anomaly, NPL
0.80202, 2020-2039, cmcc_cm, Nov Anomaly, NPL
0.92958, 2020-2039, cmcc_cm, Dec Anomaly, NPL
2.57121, 2020-2039, cmcc_cms, Jan Anomaly, NPL
2.09793, 2020-2039, cmcc_cms, Feb Anomaly, NPL
3.18755, 2020-2039, cmcc_cms, Mar Anomaly, NPL
2.09166, 2020-2039, cmcc_cms, Apr Anomaly, NPL
2.44136, 2020-2039, cmcc_cms, May Anomaly, NPL
2.13151, 2020-2039, cmcc_cms, Jun Anomaly, NPL
1.70616, 2020-2039, cmcc_cms, Jul Anomaly, NPL
1.04798, 2020-2039, cmcc_cms, Aug Anomaly, NPL
0.88065, 2020-2039, cmcc_cms, Sep Anomaly, NPL
0.79397, 2020-2039, cmcc_cms, Oct Anomaly, NPL
0.66896, 2020-2039, cmcc_cms, Nov Anomaly, NPL
2.13647, 2020-2039, cmcc_cms, Dec Anomaly, NPL
0.70688, 2020-2039, cnrm_cm5, Jan Anomaly, NPL
1.19867, 2020-2039, cnrm_cm5, Feb Anomaly, NPL
1.60694, 2020-2039, cnrm_cm5, Mar Anomaly, NPL
1.4417, 2020-2039, cnrm_cm5, Apr Anomaly, NPL
1.3164, 2020-2039, cnrm_cm5, May Anomaly, NPL
0.79538, 2020-2039, cnrm_cm5, Jun Anomaly, NPL
0.78637, 2020-2039, cnrm_cm5, Jul Anomaly, NPL
0.99317, 2020-2039, cnrm_cm5, Aug Anomaly, NPL
0.5053, 2020-2039, cnrm_cm5, Sep Anomaly, NPL
0.65009, 2020-2039, cnrm_cm5, Oct Anomaly, NPL
0.61306, 2020-2039, cnrm_cm5, Nov Anomaly, NPL
1.43222, 2020-2039, cnrm_cm5, Dec Anomaly, NPL
1.22807, 2020-2039, csiro_mk3_6_0, Jan Anomaly, NPL
1.0111, 2020-2039, csiro_mk3_6_0, Feb Anomaly, NPL
0.96305, 2020-2039, csiro_mk3_6_0, Mar Anomaly, NPL
1.75848, 2020-2039, csiro_mk3_6_0, Apr Anomaly, NPL
1.33697, 2020-2039, csiro_mk3_6_0, May Anomaly, NPL
0.97311, 2020-2039, csiro_mk3_6_0, Jun Anomaly, NPL
1.28188, 2020-2039, csiro_mk3_6_0, Jul Anomaly, NPL
0.72902, 2020-2039, csiro_mk3_6_0, Aug Anomaly, NPL
0.07316, 2020-2039, csiro_mk3_6_0, Sep Anomaly, NPL
-0.5299, 2020-2039, csiro_mk3_6_0, Oct Anomaly, NPL
0.61219, 2020-2039, csiro_mk3_6_0, Nov Anomaly, NPL
1.28163, 2020-2039, csiro_mk3_6_0, Dec Anomaly, NPL
2.55197, 2020-2039, gfdl_cm3, Jan Anomaly, NPL
1.44984, 2020-2039, gfdl_cm3, Feb Anomaly, NPL
-0.3145, 2020-2039, gfdl_cm3, Mar Anomaly, NPL
1.65347, 2020-2039, gfdl_cm3, Apr Anomaly, NPL
1.75496, 2020-2039, gfdl_cm3, May Anomaly, NPL
1.53554, 2020-2039, gfdl_cm3, Jun Anomaly, NPL
1.70334, 2020-2039, gfdl_cm3, Jul Anomaly, NPL
1.8503, 2020-2039, gfdl_cm3, Aug Anomaly, NPL
1.12509, 2020-2039, gfdl_cm3, Sep Anomaly, NPL
1.60573, 2020-2039, gfdl_cm3, Oct Anomaly, NPL
1.53826, 2020-2039, gfdl_cm3, Nov Anomaly, NPL
2.13285, 2020-2039, gfdl_cm3, Dec Anomaly, NPL
1.55945, 2020-2039, gfdl_esm2g, Jan Anomaly, NPL
1.22736, 2020-2039, gfdl_esm2g, Feb Anomaly, NPL
1.15611, 2020-2039, gfdl_esm2g, Mar Anomaly, NPL
2.05464, 2020-2039, gfdl_esm2g, Apr Anomaly, NPL
0.88338, 2020-2039, gfdl_esm2g, May Anomaly, NPL
1.55521, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
1.97693, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
1.50986, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
1.20585, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
1.75692, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
1.61667, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
1.52437, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
1.50439, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
1.51924, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
1.86196, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
1.94895, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
2.03692, 2020-2039, gfdl_esm2m, May Anomaly, NPL
1.40529, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
0.54478, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
1.91425, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
1.63352, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
1.50681, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
1.47613, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
0.83746, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
0.16322, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
0.64023, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
1.05404, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
0.34095, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
0.45709, 2020-2039, hadgem2_ao, May Anomaly, NPL
0.6472, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
0.37755, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
0.28937, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
1.12884, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
0.64051, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
0.62909, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
1.6749, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
1.40402, 2020-2039, hadgem2_cc, Jan Anomaly, NPL
1.04137, 2020-2039, hadgem2_cc, Feb Anomaly, NPL
1.31386, 2020-2039, hadgem2_cc, Mar Anomaly, NPL
0.88233, 2020-2039, hadgem2_cc, Apr Anomaly, NPL
0.83784, 2020-2039, hadgem2_cc, May Anomaly, NPL
1.37561, 2020-2039, hadgem2_cc, Jun Anomaly, NPL
1.36364, 2020-2039, hadgem2_cc, Jul Anomaly, NPL
0.70313, 2020-2039, hadgem2_cc, Aug Anomaly, NPL
1.21979, 2020-2039, hadgem2_cc, Sep Anomaly, NPL
1.42692, 2020-2039, hadgem2_cc, Oct Anomaly, NPL
2.13472, 2020-2039, hadgem2_cc, Nov Anomaly, NPL
1.59237, 2020-2039, hadgem2_cc, Dec Anomaly, NPL
1.04796, 2020-2039, hadgem2_es, Jan Anomaly, NPL
1.76236, 2020-2039, hadgem2_es, Feb Anomaly, NPL
1.40024, 2020-2039, hadgem2_es, Mar Anomaly, NPL
0.84795, 2020-2039, hadgem2_es, Apr Anomaly, NPL
-0.0081, 2020-2039, hadgem2_es, May Anomaly, NPL
0.84941, 2020-2039, hadgem2_es, Jun Anomaly, NPL
0.83249, 2020-2039, hadgem2_es, Jul Anomaly, NPL
1.34503, 2020-2039, hadgem2_es, Aug Anomaly, NPL
1.31618, 2020-2039, hadgem2_es, Sep Anomaly, NPL
1.64844, 2020-2039, hadgem2_es, Oct Anomaly, NPL
2.00817, 2020-2039, hadgem2_es, Nov Anomaly, NPL
0.54001, 2020-2039, hadgem2_es, Dec Anomaly, NPL
0.9491, 2020-2039, inmcm4, Jan Anomaly, NPL
1.38423, 2020-2039, inmcm4, Feb Anomaly, NPL
-0.2425, 2020-2039, inmcm4, Mar Anomaly, NPL
0.52716, 2020-2039, inmcm4, Apr Anomaly, NPL
0.11572, 2020-2039, inmcm4, May Anomaly, NPL
0.23227, 2020-2039, inmcm4, Jun Anomaly, NPL
1.24213, 2020-2039, inmcm4, Jul Anomaly, NPL
0.57441, 2020-2039, inmcm4, Aug Anomaly, NPL
0.25914, 2020-2039, inmcm4, Sep Anomaly, NPL
0.88685, 2020-2039, inmcm4, Oct Anomaly, NPL
0.45014, 2020-2039, inmcm4, Nov Anomaly, NPL
0.98878, 2020-2039, inmcm4, Dec Anomaly, NPL
1.55187, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
1.94348, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
1.96359, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
2.52907, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
2.26805, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
1.12721, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
1.30906, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
1.10974, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
1.39458, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
0.87625, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
2.84463, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
1.93936, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
1.1672, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
1.61848, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
1.46861, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
2.15763, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
1.45536, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
0.97546, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
1.59007, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
1.49918, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
1.57305, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
1.70089, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
1.51264, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
0.40923, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
0.36306, 2020-2039, ipsl_cm5b_lr, Jan Anomaly, NPL
0.30208, 2020-2039, ipsl_cm5b_lr, Feb Anomaly, NPL
0.73792, 2020-2039, ipsl_cm5b_lr, Mar Anomaly, NPL
1.38065, 2020-2039, ipsl_cm5b_lr, Apr Anomaly, NPL
2.20666, 2020-2039, ipsl_cm5b_lr, May Anomaly, NPL
1.75944, 2020-2039, ipsl_cm5b_lr, Jun Anomaly, NPL
0.69894, 2020-2039, ipsl_cm5b_lr, Jul Anomaly, NPL
0.61765, 2020-2039, ipsl_cm5b_lr, Aug Anomaly, NPL
0.69109, 2020-2039, ipsl_cm5b_lr, Sep Anomaly, NPL
0.61285, 2020-2039, ipsl_cm5b_lr, Oct Anomaly, NPL
1.16433, 2020-2039, ipsl_cm5b_lr, Nov Anomaly, NPL
0.34691, 2020-2039, ipsl_cm5b_lr, Dec Anomaly, NPL
0.86497, 2020-2039, miroc5, Jan Anomaly, NPL
1.15659, 2020-2039, miroc5, Feb Anomaly, NPL
1.10733, 2020-2039, miroc5, Mar Anomaly, NPL
1.55818, 2020-2039, miroc5, Apr Anomaly, NPL
1.81651, 2020-2039, miroc5, May Anomaly, NPL
2.46094, 2020-2039, miroc5, Jun Anomaly, NPL
0.55869, 2020-2039, miroc5, Jul Anomaly, NPL
1.34562, 2020-2039, miroc5, Aug Anomaly, NPL
0.7428, 2020-2039, miroc5, Sep Anomaly, NPL
0.98013, 2020-2039, miroc5, Oct Anomaly, NPL
1.22956, 2020-2039, miroc5, Nov Anomaly, NPL
1.54747, 2020-2039, miroc5, Dec Anomaly, NPL
2.78788, 2020-2039, miroc_esm_chem, Jan Anomaly, NPL
2.46341, 2020-2039, miroc_esm_chem, Feb Anomaly, NPL
1.65945, 2020-2039, miroc_esm_chem, Mar Anomaly, NPL
3.3502, 2020-2039, miroc_esm_chem, Apr Anomaly, NPL
2.89316, 2020-2039, miroc_esm_chem, May Anomaly, NPL
1.82506, 2020-2039, miroc_esm_chem, Jun Anomaly, NPL
1.2938, 2020-2039, miroc_esm_chem, Jul Anomaly, NPL
1.17725, 2020-2039, miroc_esm_chem, Aug Anomaly, NPL
0.89958, 2020-2039, miroc_esm_chem, Sep Anomaly, NPL
0.86739, 2020-2039, miroc_esm_chem, Oct Anomaly, NPL
1.31793, 2020-2039, miroc_esm_chem, Nov Anomaly, NPL
2.02432, 2020-2039, miroc_esm_chem, Dec Anomaly, NPL
1.44408, 2020-2039, miroc_esm, Jan Anomaly, NPL
1.74, 2020-2039, miroc_esm, Feb Anomaly, NPL
1.64887, 2020-2039, miroc_esm, Mar Anomaly, NPL
1.42439, 2020-2039, miroc_esm, Apr Anomaly, NPL
1.48216, 2020-2039, miroc_esm, May Anomaly, NPL
0.41127, 2020-2039, miroc_esm, Jun Anomaly, NPL
-0.1482, 2020-2039, miroc_esm, Jul Anomaly, NPL
-0.0096, 2020-2039, miroc_esm, Aug Anomaly, NPL
1.32231, 2020-2039, miroc_esm, Sep Anomaly, NPL
1.45806, 2020-2039, miroc_esm, Oct Anomaly, NPL
1.59521, 2020-2039, miroc_esm, Nov Anomaly, NPL
2.18799, 2020-2039, miroc_esm, Dec Anomaly, NPL
1.41005, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
1.60048, 2020-2039, mpi_esm_lr, Feb Anomaly, NPL
2.32267, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
2.00303, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
1.39871, 2020-2039, mpi_esm_lr, May Anomaly, NPL
0.78199, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
1.38364, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
1.228, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
1.28976, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
0.51944, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
1.11978, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
2.00053, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
0.3732, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
1.05187, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
-0.1148, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
0.53904, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
0.87633, 2020-2039, mpi_esm_mr, May Anomaly, NPL
1.17251, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
2.38912, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
1.3599, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
0.52137, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
1.37672, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
0.89238, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
0.52422, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
-0.1356, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
1.18005, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
0.10419, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
1.24933, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
0.63685, 2020-2039, mri_cgcm3, May Anomaly, NPL
0.9182, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
0.69541, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
0.52334, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
0.41477, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
0.11616, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
0.25547, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
1.68463, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
0.4344, 2020-2039, mri_esm1, Jan Anomaly, NPL
0.92365, 2020-2039, mri_esm1, Feb Anomaly, NPL
0.75293, 2020-2039, mri_esm1, Mar Anomaly, NPL
0.1993, 2020-2039, mri_esm1, Apr Anomaly, NPL
0.50168, 2020-2039, mri_esm1, May Anomaly, NPL
0.77945, 2020-2039, mri_esm1, Jun Anomaly, NPL
0.98737, 2020-2039, mri_esm1, Jul Anomaly, NPL
1.11677, 2020-2039, mri_esm1, Aug Anomaly, NPL
0.59572, 2020-2039, mri_esm1, Sep Anomaly, NPL
0.30405, 2020-2039, mri_esm1, Oct Anomaly, NPL
1.12345, 2020-2039, mri_esm1, Nov Anomaly, NPL
1.31607, 2020-2039, mri_esm1, Dec Anomaly, NPL
1.69962, 2020-2039, noresm1_m, Jan Anomaly, NPL
1.54039, 2020-2039, noresm1_m, Feb Anomaly, NPL
1.39447, 2020-2039, noresm1_m, Mar Anomaly, NPL
1.99591, 2020-2039, noresm1_m, Apr Anomaly, NPL
1.60255, 2020-2039, noresm1_m, May Anomaly, NPL
0.743, 2020-2039, noresm1_m, Jun Anomaly, NPL
0.29925, 2020-2039, noresm1_m, Jul Anomaly, NPL
0.59157, 2020-2039, noresm1_m, Aug Anomaly, NPL
0.9555, 2020-2039, noresm1_m, Sep Anomaly, NPL
0.56083, 2020-2039, noresm1_m, Oct Anomaly, NPL
1.29684, 2020-2039, noresm1_m, Nov Anomaly, NPL
0.80547, 2020-2039, noresm1_m, Dec Anomaly, NPL
-1.1028, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.4833, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.3659, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-1.0429, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-2.6031, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-2.237, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-1.7152, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-1.052, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.8882, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-1.0003, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.6049, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.7644, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
1.19743, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
1.38108, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
1.34361, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
1.60291, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
1.49747, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
0.97181, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
1.17395, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
1.06342, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
0.96014, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
1.11805, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
1.12179, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
1.46254, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
2.87619, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
2.95555, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
3.66157, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
